Time,integrated_flux_mod,integrated_flux_s9_mod,integrated_flux_s10_mod,integrated_flux_s11_mod,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-06-30 04:29:04.412,263679681.63120764,124126410.84909411,1429349214.2249272,345807123.3541321,1275888.915722192,183859.40763834238,-101507.74805874465
2025-06-30 04:29:09.412,33958561.11340835,13838777.96431765,207881739.22844076,30365812.71193576,1275888.9050507734,183860.84026681792,-101507.67416961177
2025-06-30 04:29:14.412,10019525.208903465,2327821.663082423,61322230.481062286,11086191.447537934,1275888.89437937,183862.27289378454,-101507.6002798843
2025-06-30 04:29:19.412,7718940.969908733,2007333.8137700544,43677908.675272934,10996791.33819748,1275888.883707804,183863.70554790282,-101507.52638815343
2025-06-30 04:29:24.412,5706708.005991342,6749468.214460988,27149014.984038416,7508096.671548766,1275888.8730363715,183865.13817186008,-101507.45249730046
2025-06-30 04:29:29.412,3141200.189021567,4941963.594304316,12046275.168790154,7034058.029054511,1275888.8623647655,183866.57082295197,-101507.37860446458
2025-06-30 04:29:34.412,12188774.191160787,3538682.058904601,98747925.27681321,,1275888.8516933573,183868.00344386583,-101507.30471250281
2025-06-30 04:29:39.412,13310023.577680003,5361611.747551001,100059141.24710886,3202707.086804486,1275888.841021754,183869.43609190866,-101507.23081851233
2025-06-30 04:29:44.412,8623463.052429907,,72252704.56063043,,1275888.830350396,183870.86870980542,-101507.15692546743
2025-06-30 04:29:49.412,1984611.0478700853,,17944921.608933352,249933.91031929402,1275888.819679015,183872.30132619906,-101507.08303184347
2025-06-30 04:29:54.412,1465334.056989995,1897426.4521286618,12186720.996334895,,1275888.8090076265,183873.7339410981,-101507.00913768011
2025-06-30 04:29:59.412,732254.755980642,1045884.6961871358,8700874.402609074,,1275888.7983357883,183875.16661177314,-101506.93523996975
2025-06-30 04:30:04.412,,,,,1275888.7876641294,183876.59925230307,-101506.86134318844
2025-06-30 04:30:09.412,,,1526711.266425767,,1275888.7769929962,183878.0318339949,-101506.78744879528
2025-06-30 04:30:14.413,219145.30610796716,,6163409.15926748,,1275888.7663213536,183879.4644715128,-101506.71355085925
2025-06-30 04:30:19.413,449288.8710869467,,6039011.717622922,,1275888.7556499867,183880.89707883762,-101506.63965391292
2025-06-30 04:30:24.413,,,6017709.752480344,,1275888.744978609,183882.32968466103,-101506.56575636042
2025-06-30 04:30:29.413,,,1373173.9278898614,,1275888.7343071618,183883.76228898394,-101506.49185825814
2025-06-30 04:30:34.413,,,26244.730816063107,,1275888.723635345,183885.19494910174,-101506.417956585
2025-06-30 04:30:39.413,148226.87097515783,,7329820.60049105,,1275888.7129639403,183886.62755037512,-101506.34405740642
2025-06-30 04:30:44.413,,,4313726.857587825,581624.6447141528,1275888.7022925364,183888.06015016802,-101506.2701576011
2025-06-30 04:30:49.413,,,,,1275888.691620937,183889.49277709154,-101506.19625578728
2025-06-30 04:30:54.413,,,2857075.9709167145,,1275888.6809494921,183890.92537387708,-101506.1223548837
2025-06-30 04:30:59.413,,,1411142.441294896,,1275888.6702776873,183892.35802641098,-101506.04845044826
2025-06-30 04:31:04.413,32885.61834550754,869141.909926644,4004731.456974368,,1275888.6596065061,183893.79059147797,-101505.97454990092
2025-06-30 04:31:09.413,,,1365201.7104111388,,1275888.648934891,183895.22321240115,-101505.90064584109
2025-06-30 04:31:14.413,,,1341353.2522609853,,1275888.638263485,183896.65580312055,-101505.82674267417
2025-06-30 04:31:19.413,92151.69106230547,,1884134.0421170255,915806.566581859,1275888.6275918726,183898.0884209292,-101505.75283749198
2025-06-30 04:31:24.413,,6873.76900412132,,2017107.3575111313,1275888.6169206295,183899.520980023,-101505.67893468181
2025-06-30 04:31:29.413,,,41963.49901260817,,1275888.606249009,183900.95359483841,-101505.60502840643
2025-06-30 04:31:34.413,47854.97440962633,2630839.4377759793,,,1275888.5955772384,183902.38623682465,-101505.53112005407
2025-06-30 04:31:39.413,74754.04217847937,,2968915.4710214236,,1275888.5849059746,183903.81879132838,-101505.45721557015
2025-06-30 04:31:44.413,644166.8530735816,,7299327.6251936285,946865.2943583366,1275888.5742343515,183905.25140162208,-101505.38330756786
2025-06-30 04:31:49.413,,,40737.566403047895,,1275888.563562965,183906.68398154736,-101505.30940050952
2025-06-30 04:31:54.413,,,,1928321.9241020968,1275888.5528912977,183908.11658899987,-101505.23549139721
2025-06-30 04:31:59.413,599211.381241418,,9744568.397955531,,1275888.5422201233,183909.54913758065,-101505.16158465488
2025-06-30 04:32:04.413,15995.974381522741,,3838281.4474522504,,1275888.531548237,183910.9817703974,-101505.08767294645
2025-06-30 04:32:09.413,79826.5016001151,,,,1275888.5208768547,183912.4143440622,-101505.01376363862
2025-06-30 04:32:14.414,,,3799900.6105052563,,1275888.5102052046,183913.84694451693,-101504.93985228287
2025-06-30 04:32:19.413,,,1866119.7557707694,,1275888.4995340335,183915.27948555868,-101504.86594333441
2025-06-30 04:32:24.414,232583.54829618149,1157776.2215880654,3450393.2691976763,,1275888.4888623382,183916.7120832515,-101504.79203082301
2025-06-30 04:32:29.414,,,,,1275888.478190722,183918.14467979278,-101504.71811778337
2025-06-30 04:32:34.414,,,,,1275888.467519078,183919.57727504472,-101504.64420422638
2025-06-30 04:32:39.414,,,,,1275888.4568476623,183921.00984024335,-101504.57029152976
2025-06-30 04:32:44.414,314080.1530990745,1149672.1381163984,,829118.9335560441,1275888.4461762777,183922.44240384793,-101504.496378324
2025-06-30 04:32:49.414,643087.6901902568,,5341510.571837253,,1275888.4355046481,183923.87499423692,-101504.42246303661
2025-06-30 04:32:54.414,1187299.5912310032,1280591.6485379373,10295533.537922293,463606.81782617874,1275888.424833446,183925.307526091,-101504.34855015168
2025-06-30 04:32:59.414,16697908.888212843,,125220815.91314538,3020919.200085177,1275888.41416182,183926.74011373366,-101504.27463375241
2025-06-30 04:33:04.414,94308423.23603639,27609323.016613133,619448211.3537716,68134065.62914816,1275888.4034903722,183928.1726712308,-101504.2007182751
2025-06-30 04:33:09.414,382713566.72935903,251935328.9769416,2065848953.559713,507134198.6537823,1275888.3928185103,183929.6052845378,-101504.12679926981
2025-06-30 04:33:14.414,306902179.59629905,101971932.97671747,1615075073.0385916,429794591.5226235,1275888.3821470959,183931.03783901336,-101504.05288267002
2025-06-30 04:33:19.414,49848298.32652436,20807696.65516695,292820868.5355457,55016091.05051554,1275888.371475641,183932.47039195063,-101503.97896551882
2025-06-30 04:33:24.414,9477772.45360834,3595550.3138920614,58128564.63251142,9512398.281454716,1275888.3608039902,183933.90297206794,-101503.90504630626
2025-06-30 04:33:29.414,7927347.813363908,1893469.0779856923,48587259.29336893,6467946.902724658,1275888.350132571,183935.33552200554,-101503.83112803288
2025-06-30 04:33:34.414,3124741.0848155767,2533079.105142557,23867971.71637409,1040179.5897858946,1275888.3394611604,183936.768070428,-101503.75720917841
2025-06-30 04:33:39.414,5096145.019965763,,41758052.44329214,,1275888.328789487,183938.2006459787,-101503.68328830547
2025-06-30 04:33:44.414,12989664.038021058,40910.54425274067,106308191.97906491,1646084.6878378957,1275888.3181178453,183939.63322005884,-101503.60936685203
2025-06-30 04:33:49.414,13049166.793620393,3422674.5620327666,103054589.84643221,,1275888.307446658,183941.06573526948,-101503.5354478092
2025-06-30 04:33:54.414,8514626.411180645,2264235.793560935,64713516.43064731,753773.1217167659,1275888.296775038,183942.4983063335,-101503.46152526059
2025-06-30 04:33:59.415,2664481.034245587,104731.38714727479,23499216.08127422,,1275888.2861033077,183943.9308758588,-101503.38760213007
2025-06-30 04:34:04.415,2425386.3956615627,,20538697.885601062,,1275888.2754318882,183945.36341520958,-101503.31367992784
2025-06-30 04:34:09.415,1037290.4373845037,2178809.3799052914,8347466.448081584,,1275888.2647602616,183946.79598171957,-101503.2397556848
2025-06-30 04:34:14.415,419863.5285058003,,5459145.810781367,1669740.957135129,1275888.2540888437,183948.22851806087,-101503.16583236185
2025-06-30 04:34:19.415,,,3055292.414924027,,1275888.243417157,183949.6610815592,-101503.09190698835
2025-06-30 04:34:24.415,297990.9331452141,,6071959.762416932,,1275888.232745737,183951.0936148727,-101503.0179825449
2025-06-30 04:34:29.415,,985238.8241525398,,,1275888.2220743143,183952.52614668006,-101502.94405754819
2025-06-30 04:34:34.415,55147.8918265237,,2205034.4428599677,,1275888.211402866,183953.95867699216,-101502.87013197929
2025-06-30 04:34:39.415,,,2968380.651329894,,1275888.200730972,183955.39126309307,-101502.79620287736
2025-06-30 04:34:44.415,,,,,1275888.1900593883,183956.82381898997,-101502.7222747294
2025-06-30 04:34:49.415,,,5863856.480392841,,1275888.179388124,183958.256316129,-101502.64834896207
2025-06-30 04:34:54.415,,,1429311.00573117,,1275888.1687164619,183959.68886902067,-101502.57441965124
2025-06-30 04:34:59.415,,,4322801.9302632995,,1275888.1580450337,183961.12139175995,-101502.50049129955
2025-06-30 04:35:04.415,,,4272794.012326902,,1275888.1473735627,183962.55391301395,-101502.42656234378
2025-06-30 04:35:09.415,,,1389832.5908424035,646078.9286947201,1275888.1367021431,183963.98643273528,-101502.35263285128
2025-06-30 04:35:14.415,,,2808217.1348949634,,1275888.12603029,183965.4190082514,-101502.27869987843
2025-06-30 04:35:19.415,,,2748986.8613773063,,1275888.1153588968,183966.85152494838,-101502.20476927725
2025-06-30 04:35:24.415,,,1358437.92906838,,1275888.1046873925,183968.28404015154,-101502.13083807525
2025-06-30 04:35:29.415,173298.90551484516,,2968288.917513893,1412350.0711607782,1275888.0940159182,183969.71655384375,-101502.05690631794
2025-06-30 04:35:34.415,,2196.237979845725,,990315.4672210756,1275888.083344257,183971.149094674,-101501.98297254549
2025-06-30 04:35:39.415,872497.8644051761,,10129878.581536487,,1275888.0726724104,183972.581662627,-101501.9090367509
2025-06-30 04:35:44.415,258457.0156745537,1248764.043735606,5761426.500262149,,1275888.0620013198,183974.01411448704,-101501.83510626887
2025-06-30 04:35:49.415,,,,,1275888.0513294735,183975.4466794272,-101501.76116935373
2025-06-30 04:35:54.415,201298.51999159786,,1970649.7488680526,,1275888.0406580216,183976.8791855615,-101501.68723481393
2025-06-30 04:35:59.415,,,1930301.8947678418,,1275888.0299866204,183978.3116901594,-101501.61329973722
2025-06-30 04:36:04.416,31847.523172887042,1244879.2799529573,,,1275888.019315199,183979.74419328017,-101501.53936408198
2025-06-30 04:36:09.416,,,3846668.229655582,,1275888.00864348,183981.17672353264,-101501.46542636392
2025-06-30 04:36:14.416,,,1917545.1141137318,,1275887.9979718125,183982.6092522712,-101501.39148811618
2025-06-30 04:36:19.416,,,1814617.3320133323,,1275887.987300379,183984.04175084818,-101501.31755080039
2025-06-30 04:36:24.416,409325.057297579,8869.3304646544,,,1275887.9766287196,183985.4742765654,-101501.24361141154
2025-06-30 04:36:29.416,,,,,1275887.9659572882,183986.90677211806,-101501.16967296856
2025-06-30 04:36:34.416,130008.0422513081,,1837062.2118242355,,1275887.9552855934,183988.33929478112,-101501.09573243378
2025-06-30 04:36:39.416,,,1795515.1653084094,,1275887.944614416,183989.7717586831,-101501.02179434209
2025-06-30 04:36:44.416,,,3717529.322171123,,1275887.9339424607,183991.20430698866,-101500.94785125577
2025-06-30 04:36:49.416,,1189031.3214442204,,,1275887.9232710577,183992.63679649675,-101500.8739105768
2025-06-30 04:36:54.416,270182.6435707258,,5901099.471367371,,1275887.9125993415,183994.06931315392,-101500.79996780271
2025-06-30 04:36:59.416,,1136389.8065772231,1501898.4374509044,,1275887.9019281717,183995.50177097137,-101500.72602748853
2025-06-30 04:37:04.416,1374488.0402774455,,13263418.637230366,1771998.7125342316,1275887.8912565259,183996.93428458684,-101500.65208365
2025-06-30 04:37:09.416,18385094.84288554,6881524.085227433,120175568.00997216,15612537.298122536,1275887.8805848644,183998.36679671702,-101500.5781392188
2025-06-30 04:37:14.416,96820650.71488325,31196664.67306822,632121637.1362562,70445425.56870952,1275887.8699135522,183999.79925002487,-101500.50419717841
2025-06-30 04:37:19.416,409546049.4704636,215160873.70145914,2201658876.2233753,523845830.19205475,1275887.8592417326,184001.23178777937,-101500.43025018362
2025-06-30 04:37:24.416,263791215.75632864,97537121.77663037,1483819616.5373092,316226732.28612065,1275887.8485702456,184002.66426670997,-101500.35630554036
2025-06-30 04:37:29.416,38487810.27056819,11130359.080204884,241392059.8795375,33095411.261602465,1275887.8378985808,184004.09677278527,-101500.28235886805
2025-06-30 04:37:34.416,10796831.469604705,3498652.510247137,68462125.83791569,11693255.926348042,1275887.827227351,184005.5292200407,-101500.20841461542
2025-06-30 04:37:39.416,9637166.731773278,,57946905.568620615,8093834.323010549,1275887.8165556241,184006.9617230974,-101500.13446681265
2025-06-30 04:37:44.416,4286586.114870863,4206118.086546815,30490742.335491344,2800942.984150227,1275887.8058842123,184008.3941959843,-101500.06051997759
2025-06-30 04:37:49.417,4819283.165646592,,39516631.61342981,1932192.0045420125,1275887.795212361,184009.8267246212,-101499.98656957498
2025-06-30 04:37:54.416,12125116.697850097,348135.5444273664,92865062.89121707,3900749.730749722,1275887.7845411424,184011.25916586627,-101499.9126230813
2025-06-30 04:37:59.417,11950941.827686826,28210.059240422102,98554642.5449037,,1275887.7738694525,184012.69166284584,-101499.83867306786
2025-06-30 04:38:04.417,7018210.045688165,492082.8399410229,55201572.00066714,3050187.7426911215,1275887.7631977792,184014.1241583331,-101499.76472248079
2025-06-30 04:38:09.417,4741863.439613229,,36111967.0985955,1303565.6267088496,1275887.7525263168,184015.5566236544,-101499.69077280024
2025-06-30 04:38:14.417,2559984.6807755046,,20456514.02356994,,1275887.7418548707,184016.98908745594,-101499.61682259163
2025-06-30 04:38:19.417,856878.8971724515,2249226.750850752,8510781.938566597,,1275887.7311834346,184018.42154954627,-101499.54287180724
2025-06-30 04:38:24.417,,,2014415.7470493985,870034.565312384,1275887.7205115175,184019.85406780866,-101499.46891748847
2025-06-30 04:38:29.417,,985858.4351478457,1329231.3551768246,,1275887.7098403277,184021.28649853775,-101499.39496707078
2025-06-30 04:38:34.417,,,2959547.598321541,633098.2762059312,1275887.6991686106,184022.7189848696,-101499.3210131104
2025-06-30 04:38:39.417,271429.8594184852,,4506949.175507942,,1275887.6884971363,184024.15144066792,-101499.24706006463
2025-06-30 04:38:44.417,,,1504427.438120086,,1275887.6778254977,184025.58392330562,-101499.1731050273
2025-06-30 04:38:49.417,,,,,1275887.667153845,184027.01640377665,-101499.09914939175
2025-06-30 04:38:54.417,,1982.9973720596681,,1482382.9127751517,1275887.6564823643,184028.44885499455,-101499.02519467898
2025-06-30 04:38:59.417,,1077.448474792067,,,1275887.6458106888,184029.88133369503,-101498.9512379407
2025-06-30 04:39:04.417,137284.92934403103,,4705745.395449123,1022297.6410409951,1275887.6351392816,184031.3137824659,-101498.87728212762
2025-06-30 04:39:09.417,,,4322801.9302632995,,1275887.6244678036,184032.74622983116,-101498.8033257256
2025-06-30 04:39:14.417,,,1383070.1726000586,,1275887.6137963186,184034.1786756045,-101498.72936874995
2025-06-30 04:39:19.417,,,,,1275887.6031244483,184035.6111767592,-101498.65540826775
2025-06-30 04:39:24.417,,,1371559.9788302025,,1275887.5924529948,184037.04361939515,-101498.58145020879
2025-06-30 04:39:29.417,101008.230668084,,5567444.2066490995,,1275887.5817815454,184038.4760605544,-101498.50749158941
2025-06-30 04:39:34.418,,,1371186.4852191107,,1275887.5711098686,184039.90852884704,-101498.43353090389
2025-06-30 04:39:39.418,244250.9321362906,,6185625.5553784305,,1275887.5604383983,184041.340966997,-101498.35957113857
2025-06-30 04:39:44.418,,,2032812.245059391,,1275887.5497670018,184042.77340359968,-101498.28561085538
2025-06-30 04:39:49.418,,,4056705.3738651923,,1275887.539095553,184044.20583869997,-101498.21164998139
2025-06-30 04:39:54.418,318301.7475666718,,3912472.586774808,,1275887.5284236628,184045.63832958695,-101498.1376855878
2025-06-30 04:39:59.418,,,4005476.775297427,,1275887.517752163,184047.0707616822,-101498.06372356287
2025-06-30 04:40:04.418,199238.83115916024,1248554.8245381445,3682443.7235466903,,1275887.507080786,184048.5031922461,-101497.98976106395
2025-06-30 04:40:09.418,,,,,1275887.4964092583,184049.9356213032,-101497.91579789988
2025-06-30 04:40:14.418,342722.4335118022,1218863.327344771,3585580.779790024,,1275887.4857375757,184051.36807752468,-101497.84183273895
2025-06-30 04:40:19.418,,,,,1275887.475066156,184052.80050357245,-101497.76786850841
2025-06-30 04:40:24.418,,,1859891.5304545725,885083.7973519982,1275887.4643947023,184054.2329280927,-101497.6939037125
2025-06-30 04:40:29.418,,,1882181.1169025477,,1275887.453722745,184055.66540839206,-101497.61993536673
2025-06-30 04:40:34.418,254920.92790526035,,,2797962.686859014,1275887.4430513466,184057.0978298806,-101497.54596946732
2025-06-30 04:40:39.418,279107.38288477727,,5570075.242618486,,1275887.4323796607,184058.53027854548,-101497.4720015052
2025-06-30 04:40:44.418,18091.567134041223,1199363.2325258139,1568737.7023330077,,1275887.421708431,184059.9626683676,-101497.39803596755
2025-06-30 04:40:49.418,,,,,1275887.411036772,184061.39511397493,-101497.32406688301
2025-06-30 04:40:54.418,,8019.470227865063,,1792347.6516307865,1275887.4003652849,184062.82752944046,-101497.25009872072
2025-06-30 04:40:59.418,,,,,1275887.3896936602,184064.259972038,-101497.17612851394
2025-06-30 04:41:04.418,,,3619870.255013617,,1275887.379022195,184065.6923844768,-101497.10215924965
2025-06-30 04:41:09.418,508224.863473258,,5136580.314235357,563980.8669392584,1275887.3683505345,184067.1248240485,-101497.02818792406
2025-06-30 04:41:14.418,1427714.9852514577,1652981.3624226917,13352169.670785615,885224.931142604,1275887.3576788804,184068.55726211687,-101496.95421602466
2025-06-30 04:41:19.418,15597847.081253398,2630702.0911351424,98966629.6011813,15988197.152960544,1275887.3470075934,184069.98964136685,-101496.88024653471
2025-06-30 04:41:24.418,98314896.33226131,31727544.69603247,640519082.8974081,68691815.76644132,1275887.3363356974,184071.4221050728,-101496.80627204984
2025-06-30 04:41:29.418,406985689.1749557,235354735.5472455,2326868409.200204,434948555.3834413,1275887.3256642849,184072.85450994322,-101496.7323000009
2025-06-30 04:41:34.419,252114401.37892896,89941263.93548985,1402625968.3781314,301654060.04634905,1275887.3149926008,184074.28694197276,-101496.65832584864
2025-06-30 04:41:39.418,36522105.730400085,13086745.911248993,228564153.89340124,30564173.261009898,1275887.3043213633,184075.7193151834,-101496.58435414819
2025-06-30 04:41:44.419,10924563.719285166,,69172285.10957178,11896085.755596615,1275887.293649763,184077.15174416598,-101496.51037889707
2025-06-30 04:41:49.419,5356333.583306089,1565606.1748560693,34909631.103866,6507258.447382805,1275887.2829782623,184078.58414299836,-101496.43640457856
2025-06-30 04:41:54.419,4114917.5354913995,25491.52722009007,23942856.942287702,7677354.010766561,1275887.2723063317,184080.01659759623,-101496.36242669303
2025-06-30 04:41:59.419,4028435.734170639,6955039.761193332,27304313.395423923,3412294.0375588313,1275887.261634943,184081.44899338897,-101496.28845128778
2025-06-30 04:42:04.419,13496234.287340067,718961.3443475789,109306165.27301615,,1275887.2509634471,184082.88138769864,-101496.21447527484
2025-06-30 04:42:09.419,11159147.880715016,2687352.651966142,89642983.7448603,,1275887.2402918183,184084.3138091438,-101496.14049721078
2025-06-30 04:42:14.419,6762358.1043913625,2494536.2572200354,52288846.230072856,,1275887.229620543,184085.74617175685,-101496.06652157655
2025-06-30 04:42:19.419,3615540.9684853787,1298464.069146134,22249753.483202606,884994.2705111066,1275887.2189489272,184087.17859017296,-101495.99254243111
2025-06-30 04:42:24.419,3076234.531088794,,25268941.39466588,,1275887.2082774583,184088.61097841678,-101495.91856417543
2025-06-30 04:42:29.419,1919487.3093796903,,13621024.445972465,,1275887.1976055892,184090.04342245727,-101495.84458239144
2025-06-30 04:42:34.419,1712606.25500153,,13023359.116729595,1419929.844687935,1275887.1869343738,184091.47577904112,-101495.77060452627
2025-06-30 04:42:39.419,392548.28868667607,969069.5211570939,2859896.0289732767,,1275887.1762626502,184092.90819142997,-101495.69662308559
2025-06-30 04:42:44.419,103260.8283233766,1469013.8756440924,1986945.611176666,,1275887.16559126,184094.340573608,-101495.6226426175
2025-06-30 04:42:49.419,,1017.4275946347598,,760574.5234578704,1275887.1549195875,184095.77298295847,-101495.54866007995
2025-06-30 04:42:54.419,,2822.6754949622514,,1427447.6649656626,1275887.1442481095,184097.2053621523,-101495.47467847628
2025-06-30 04:42:59.419,,,1491426.336444025,,1275887.1335766679,184098.6377398197,-101495.400696297
2025-06-30 04:43:04.419,39911.47810967849,,1465468.6449199407,,1275887.122904778,184100.0701732331,-101495.32671059127
2025-06-30 04:43:09.419,,,1461825.9749301146,,1275887.1122333575,184101.50254788544,-101495.25272731704
2025-06-30 04:43:14.419,89799.20495301543,,16541.085920451096,,1275887.1015619135,184102.93492102376,-101495.1787434569
2025-06-30 04:43:19.419,,966.1502440263781,,722242.3151426906,1275887.0908904125,184104.36729264195,-101495.10475901276
2025-06-30 04:43:24.420,294137.3724701294,,2799501.953650955,611501.4428706543,1275887.080218833,184105.7996913991,-101495.03077262116
2025-06-30 04:43:29.419,21962.997890600644,,,1401598.6946009537,1275887.0695475868,184107.2320313532,-101494.95678856084
2025-06-30 04:43:34.420,1011857.7521489348,,6902529.455734849,,1275887.0588757326,184108.6644557307,-101494.88279950543
2025-06-30 04:43:39.420,,,1392051.627048443,,1275887.0482040616,184110.09684997945,-101494.80881134479
2025-06-30 04:43:44.420,395144.3055208693,,4152888.0902045136,,1275887.037532602,184111.52921404282,-101494.73482414364
2025-06-30 04:43:49.420,,,2066393.4029822554,,1275887.0268611745,184112.96157657274,-101494.66083637346
2025-06-30 04:43:54.420,70382.26480464614,,2029271.990959022,,1275887.0161897566,184114.39393762173,-101494.58684802946
2025-06-30 04:43:59.420,1399370.1317690103,444626.4266846044,7230067.179485377,,1275887.0055178436,184115.82635446667,-101494.51285615592
2025-06-30 04:44:04.420,590603.0285497173,1947323.338678085,,1466695.7076629275,1275886.9948464306,184117.25871247283,-101494.43886674423
2025-06-30 04:44:09.420,,400.9182331933836,,,1275886.9841749778,184118.69106895648,-101494.36487670743
2025-06-30 04:44:14.420,,1069.2680977579482,,,1275886.9735035156,184120.12342393884,-101494.29088613112
2025-06-30 04:44:19.420,328480.0587169514,,1905963.332140514,,1275886.9628318627,184121.55580585124,-101494.21689349861
2025-06-30 04:44:24.420,982419.5719206018,1172405.9477363988,3580445.63771296,,1275886.952160452,184122.98815796492,-101494.1429018064
2025-06-30 04:44:29.420,614832.1641900805,,3923730.126586207,,1275886.9414889647,184124.42050853127,-101494.06890956464
2025-06-30 04:44:34.420,729710.5021382273,,1686489.344059131,2800044.026895708,1275886.930817119,184125.85291467057,-101493.99491378455
2025-06-30 04:44:39.420,224541.92094434728,,1801627.9162009784,,1275886.9201456602,184127.28526167106,-101493.92092039634
2025-06-30 04:44:44.420,888068.3871261572,,7576361.667100351,,1275886.9094740085,184128.71763543857,-101493.84692495683
2025-06-30 04:44:49.420,,1898.2750390863007,,,1275886.8988027663,184130.14994979402,-101493.77293193329
2025-06-30 04:44:54.420,482259.5705778275,,5575138.372208713,,1275886.8881311056,184131.5823207842,-101493.69893539563
2025-06-30 04:44:59.420,,,1859148.1409252,,1275886.8774597107,184133.01466199645,-101493.62493977149
2025-06-30 04:45:04.420,362171.5275993628,,5527245.081028648,,1275886.866788276,184134.4470019344,-101493.55094360432
2025-06-30 04:45:09.420,254934.46657262254,,3634184.0442797053,,1275886.8561165933,184135.8793691006,-101493.47694538638
2025-06-30 04:45:14.420,929183.2547151969,,5543557.294858412,,1275886.8454449098,184137.31173469708,-101493.40294658754
2025-06-30 04:45:19.421,98129.18288744369,,1696422.243826903,826578.8374644975,1275886.8347733151,184138.7440983906,-101493.32894726744
2025-06-30 04:45:24.421,2653141.2472765204,775441.7075746746,15072797.596851243,,1275886.8241020774,184140.17640354802,-101493.25495030556
2025-06-30 04:45:29.421,18160037.478331383,15853207.02913021,98485101.05988345,17080316.69654319,1275886.8134304902,184141.60876449224,-101493.18094985967
2025-06-30 04:45:34.421,131394366.84805025,62187182.91518321,799492232.5401399,123831669.93918365,1275886.8027590187,184143.04109530593,-101493.10695030552
2025-06-30 04:45:39.421,418082940.91396385,199312576.24991566,2231635534.1331987,542496191.0607355,1275886.792087164,184144.47348187625,-101493.03294724185
2025-06-30 04:45:44.421,199117350.0213329,56222088.49170132,1117589400.1223013,237529883.449842,1275886.781415949,184145.9057810344,-101492.95894808491
2025-06-30 04:45:49.421,30301623.886377797,8169559.414299491,179937511.19126913,31574368.641229633,1275886.7707442748,184147.33813590993,-101492.88494533527
2025-06-30 04:45:54.421,10557656.376056258,6127113.419542415,58463487.185642466,14227235.59140921,1275886.7600728765,184148.77046065943,-101492.8109435825
2025-06-30 04:45:59.421,6809174.548043589,,39900888.94623345,4724392.910041823,1275886.7494012455,184150.20281258004,-101492.7369397445
2025-06-30 04:46:04.421,3780030.9975895374,,23258134.914739445,3325965.570466008,1275886.73872977,184151.63513432513,-101492.66293682187
2025-06-30 04:46:09.421,4801080.769051614,547148.7872468265,33601996.809757754,391036.11069705896,1275886.7280581698,184153.06748314376,-101492.58893187362
2025-06-30 04:46:14.421,13783497.055687513,489140.8260568001,105457491.1413375,1459674.6098485494,1275886.7173864795,184154.49983051652,-101492.51492638426
2025-06-30 04:46:19.421,10584312.760506961,2388326.893696574,80276915.93931323,,1275886.70671529,184155.932119053,-101492.44092326955
2025-06-30 04:46:24.421,7062565.257176907,1616457.3815844788,51661599.672273494,1501341.4316068233,1275886.6960436706,184157.3644633811,-101492.3669166353
2025-06-30 04:46:29.421,5328904.045074466,,37948570.876543865,,1275886.6853722183,184158.79677755228,-101492.2929109165
2025-06-30 04:46:34.421,1965400.326945235,339705.13372327184,15456856.569181766,,1275886.6747004183,184160.22914751407,-101492.2189017135
2025-06-30 04:46:39.421,1973654.677412842,911556.4371777357,13368423.730489006,313998.4715002238,1275886.664029389,184161.66140134336,-101492.14489783335
2025-06-30 04:46:44.421,438092.1360446733,982311.0675467992,2886523.1167576965,,1275886.653357483,184163.09376830523,-101492.07088745577
2025-06-30 04:46:49.421,509073.7581038292,,4066623.6631107293,887826.4597702717,1275886.6426860746,184164.52607641276,-101491.99687952647
2025-06-30 04:46:54.421,337042.4783279253,,4583281.295412674,,1275886.632014458,184165.95841167532,-101491.92286951031
2025-06-30 04:46:59.421,1013800.6532682815,,7228709.069994807,,1275886.6213430471,184167.39071677893,-101491.84886046709
2025-06-30 04:47:04.421,,,,,1275886.610671637,184168.82302034288,-101491.77485085023
2025-06-30 04:47:09.422,593157.9902898731,,5922508.994888255,,1275886.5999997505,184170.25537972793,-101491.70083768334
2025-06-30 04:47:14.422,367782.4498768544,,1436391.862054496,,1275886.5893283829,184171.68768028528,-101491.6268269234
2025-06-30 04:47:19.422,,,1459282.8954016862,,1275886.5786569794,184173.1199793233,-101491.55281560507
2025-06-30 04:47:24.422,513747.7402569597,,2766194.6334603056,,1275886.567985542,184174.55227685662,-101491.47880372842
2025-06-30 04:47:29.422,298792.51161082543,891169.0222153881,4129043.9309049607,,1275886.5573138949,184175.98460150647,-101491.40478981083
2025-06-30 04:47:34.422,205309.66376055172,,1835972.4199070213,781296.9891772107,1275886.546642726,184177.41686740116,-101491.33077830414
2025-06-30 04:47:39.422,,3590.766612132958,,699483.5297493571,1275886.5359710671,184178.84918902605,-101491.25676328671
2025-06-30 04:47:44.422,22293.034332652227,,2808217.1348949634,,1275886.5252992152,184180.28153780906,-101491.18274616892
2025-06-30 04:47:49.422,,,,,1275886.5146278224,184181.71382777707,-101491.1087315213
2025-06-30 04:47:54.422,,,,,1275886.5039564092,184183.14611623078,-101491.03471628122
2025-06-30 04:47:59.422,42064.38644256361,,2000251.3818152852,966136.5699589694,1275886.4932850222,184184.5784031711,-101490.96070049272
