Time,integrated_flux_mod,integrated_flux_s9_mod,integrated_flux_s10_mod,integrated_flux_s11_mod,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-02 00:03:35.833,,399.9100135318185,,,1275600.7273510161,228016.52236109864,-98913.32675836113
2025-07-02 00:03:40.833,,,,,1275600.7211446725,228017.90325997892,-98913.23525200447
2025-07-02 00:03:45.833,,,2165532.167816464,1045968.4416522082,1275600.7149388897,228019.28410184383,-98913.14374880644
2025-07-02 00:03:50.833,,,2953303.998166675,,1275600.70873325,228020.66494194954,-98913.05224496959
2025-07-02 00:03:55.834,,,1444179.3058048477,,1275600.7025279095,228022.04580787677,-98912.96073879459
2025-07-02 00:04:00.834,588286.7884007794,,7208606.484020581,469294.16276066634,1275600.6963229529,228023.42664442057,-98912.86923388438
2025-07-02 00:04:05.834,,1407452.116701653,,,1275600.6901181578,228024.80750679117,-98912.77772657713
2025-07-02 00:04:10.834,59503.786984977894,,2778558.0091531957,,1275600.6839138877,228026.18831216014,-98912.68622236373
2025-07-02 00:04:15.834,72809.33252865484,,4242406.498990434,,1275600.677709511,228027.56919860892,-98912.59471206774
2025-07-02 00:04:20.834,,706122.6293961772,,,1275600.671505724,228028.9500280522,-98912.50320494192
2025-07-02 00:04:25.834,,,1392051.627048443,,1275600.6653021604,228030.33085570688,-98912.41169720609
2025-07-02 00:04:30.834,34990.62862005283,,2666621.4818404866,1286876.708057695,1275600.6590987872,228031.7117091779,-98912.32018705754
2025-07-02 00:04:35.834,,2771.0450620959186,,2071485.2719720837,1275600.6528957598,228033.09253329277,-98912.22867821669
2025-07-02 00:04:40.834,,,4105215.2223722246,,1275600.6466930993,228034.4733556242,-98912.13716881775
2025-07-02 00:04:45.834,,,,,1275600.6404906933,228035.8541761805,-98912.04565882037
2025-07-02 00:04:50.834,456460.37870105007,,3922985.023646507,835859.2554213604,1275600.6342883313,228037.23505020476,-98911.95414462918
2025-07-02 00:04:55.834,370936.1659048755,,2886332.149858966,1390717.7669097823,1275600.628086457,228038.61586721463,-98911.86263353383
2025-07-02 00:05:00.834,181257.1310295188,,1835843.2420286294,,1275600.621884972,228039.99668242934,-98911.7711218989
2025-07-02 00:05:05.834,197427.1457273811,,5941058.847433978,,1275600.6156835107,228041.3775235185,-98911.67960782832
2025-07-02 00:05:10.834,,2438.7794794059164,,980913.864018247,1275600.6094826742,228042.7583075726,-98911.58809690579
2025-07-02 00:05:15.834,,,1888253.167418174,912040.5839829694,1275600.6032817906,228044.13914509973,-98911.49658170104
2025-07-02 00:05:20.834,684564.5628522563,,2444772.3005840844,,1275600.5970811816,228045.52000845678,-98911.40506414656
2025-07-02 00:05:25.834,750269.6429187501,,7788538.161459563,,1275600.5908810273,228046.90081480896,-98911.31354968977
2025-07-02 00:05:30.834,106169.17838733783,,,904384.4058611896,1275600.5846811824,228048.28161938387,-98911.22203465801
2025-07-02 00:05:35.834,,,,,1275600.5784816095,228049.66242219586,-98911.13051906694
2025-07-02 00:05:40.835,,374.33277926433516,,,1275600.5722821904,228051.04325083288,-98911.0390010993
2025-07-02 00:05:45.835,438667.6221237945,,3625889.2860987103,,1275600.5660830743,228052.42407767702,-98910.9474825433
2025-07-02 00:05:50.835,,,,,1275600.5598843978,228053.8048751329,-98910.85596528923
2025-07-02 00:05:55.835,386782.36083414813,,2692967.478187032,,1275600.5536857902,228055.18569849522,-98910.76444561133
2025-07-02 00:06:00.835,623475.3140472727,1329735.6715649539,6147410.120793204,847721.9437656719,1275600.5474877926,228056.566464768,-98910.6729290405
2025-07-02 00:06:05.835,3969627.128952058,2434011.862940345,19476087.95817361,6181285.987560749,1275600.5412898469,228057.94728454202,-98910.58140825026
2025-07-02 00:06:10.835,16862910.021911453,966983.2248608485,101397395.31186981,19069650.223562647,1275600.535092233,228059.32807493923,-98910.4898887403
2025-07-02 00:06:15.835,116270357.52647974,19999734.3612682,699913489.1266882,129953307.30812293,1275600.528894956,228060.70886352428,-98910.39836865384
2025-07-02 00:06:20.835,312979953.1516926,131821222.72783618,1619542482.7506487,484835604.48297745,1275600.5226976948,228062.08970556594,-98910.30684434104
2025-07-02 00:06:25.835,337580288.29917735,90693875.27079374,1776192029.628829,501778937.8226486,1275600.5165009724,228063.470490593,-98910.21532317513
2025-07-02 00:06:30.835,187784027.03268096,43799025.04911762,882986153.846191,378978373.53414845,1275600.5103045441,228064.85127386832,-98910.12380140176
2025-07-02 00:06:35.835,114500916.35064587,46174195.187712975,444829252.81918603,309827271.60755354,1275600.504108389,228066.23205534663,-98910.03227905551
2025-07-02 00:06:40.835,10044630.93209093,12139784.851107745,43817352.30976154,10285670.533468535,1275600.497912364,228067.61286270345,-98909.94075433468
2025-07-02 00:06:45.835,2130645.246947737,,10740544.532351865,3266572.4577569375,1275600.4917165716,228068.99369583768,-98909.8492272658
2025-07-02 00:06:50.835,1795463.5537953065,,13386807.02378461,1469291.3831485081,1275600.4855214544,228070.37441678505,-98909.75770687626
2025-07-02 00:06:55.835,11792325.125336695,3084385.2312925723,88640291.9330655,1889585.06304689,1275600.479326246,228071.755246409,-98909.66617868008
2025-07-02 00:07:00.835,23175312.911650464,3395907.4743219214,180110314.91058695,,1275600.473131517,228073.13601903064,-98909.57465351996
2025-07-02 00:07:05.835,11061978.816482179,,86040442.74020986,591643.3569504503,1275600.4669370546,228074.51678986024,-98909.48312780063
2025-07-02 00:07:10.835,5209609.813841523,,36500553.315669395,,1275600.4607428152,228075.8975864858,-98909.3915997402
2025-07-02 00:07:15.835,826696.903053345,,9526374.501183383,472752.77593434596,1275600.4545488986,228077.27835348644,-98909.30007292592
2025-07-02 00:07:20.835,607786.549288341,,1300492.1924412989,,1275600.4483553774,228078.65911907319,-98909.20854556223
2025-07-02 00:07:25.835,454369.33407250454,,4107917.112297292,862113.416346323,1275600.4421618502,228080.039910629,-98909.11701574572
2025-07-02 00:07:30.835,647514.1464299086,,6180575.748821692,,1275600.4359687131,228081.42070024967,-98909.02548543434
2025-07-02 00:07:35.835,,1961.0443624563768,,,1275600.4297760944,228082.8014326489,-98908.933958176
2025-07-02 00:07:40.836,,1026.1518940379638,,767096.3436798566,1275600.423583551,228084.18221808458,-98908.84242674365
2025-07-02 00:07:45.836,,1829.6062755071782,,679191.3501841567,1275600.4173912087,228085.56300089194,-98908.75089471409
2025-07-02 00:07:50.836,666405.790487338,,5598809.756108308,,1275600.4111994074,228086.9437273761,-98908.65936579782
2025-07-02 00:07:55.836,29380.937484082417,,2090285.6583835627,1021549.2474137845,1275600.4050076196,228088.32453526222,-98908.5678308293
2025-07-02 00:08:00.836,420725.9756596789,,5470888.528307337,731042.7440373435,1275600.3988162817,228089.70528647973,-98908.47629894142
2025-07-02 00:08:05.836,,,2885005.0213545403,636026.7843678427,1275600.3926250725,228091.08606373167,-98908.38476467365
2025-07-02 00:08:10.836,1438.643512630486,,1373865.065531229,578095.5063564437,1275600.386434397,228092.46681162197,-98908.29323170264
2025-07-02 00:08:15.836,,,1404584.4603805454,,1275600.3802438804,228093.84755737585,-98908.20169812813
2025-07-02 00:08:20.836,,,,,1275600.374053447,228095.22835676844,-98908.11016033264
2025-07-02 00:08:25.836,248158.45247502986,,5293878.733273193,,1275600.3678638143,228096.60904397335,-98908.01862933685
2025-07-02 00:08:30.836,,884576.3490669238,1199339.3837287978,,1275600.3616739719,228097.9898398093,-98907.92709045298
2025-07-02 00:08:35.836,,,1347494.23151627,650849.9215209382,1275600.3554845322,228099.37060633695,-98907.835552781
2025-07-02 00:08:40.836,576294.6753971899,,4902550.672398011,,1275600.3492955812,228100.751315803,-98907.74401826964
2025-07-02 00:08:45.836,993706.5561683028,,1738107.2602895272,813938.9785227014,1275600.34310667,228102.1320787547,-98907.65247949288
2025-07-02 00:08:50.836,,,,,1275600.3369182115,228103.51281229284,-98907.56094200257
2025-07-02 00:08:55.836,,,2039948.5380115896,,1275600.3307300496,228104.89354406754,-98907.46940397169
2025-07-02 00:09:00.836,,,,,1275600.3245421052,228106.274274055,-98907.37786534434
2025-07-02 00:09:05.836,,,1926542.2039040774,,1275600.3183542762,228107.6550574752,-98907.28632249183
2025-07-02 00:09:10.836,327651.40886376135,,5985740.947525017,,1275600.3121667963,228109.03581153415,-98907.19478092663
2025-07-02 00:09:15.836,,,1906634.6514375145,907327.8789783898,1275600.3059798754,228110.41650857555,-98907.10324249935
2025-07-02 00:09:20.836,,,1915124.790478605,,1275600.2997930103,228111.79725907728,-98907.01169979142
2025-07-02 00:09:25.836,334500.1293063004,,5843184.878077943,,1275600.2936065036,228113.17798018767,-98906.92015838914
2025-07-02 00:09:30.836,,385.8503221374847,,,1275600.2874201885,228114.55872714403,-98906.82861454203
2025-07-02 00:09:35.837,467235.67192462843,,5743826.06107171,,1275600.2812341298,228115.9394723214,-98906.73707016284
2025-07-02 00:09:40.837,10401.429802652216,,1863901.5482968893,,1275600.2750485358,228117.3201880998,-98906.64552707033
2025-07-02 00:09:45.837,,,,,1275600.268863182,228118.70090211346,-98906.55398341344
2025-07-02 00:09:50.837,,5902.188490632821,,,1275600.2626782064,228120.08161433786,-98906.46243924461
2025-07-02 00:09:55.837,,,1845491.1843414279,,1275600.2564932895,228121.46235237713,-98906.37089259713
2025-07-02 00:10:00.837,577351.3500619904,,4485959.320815723,863753.6953549387,1275600.2503086561,228122.8430887044,-98906.27934543142
2025-07-02 00:10:05.837,1128001.0081091612,3470251.373581569,4624171.966663988,,1275600.2441244393,228124.22379560155,-98906.18779947405
2025-07-02 00:10:10.837,1557300.6383778523,1024131.5608838473,8645435.259686818,436163.40378987225,1275600.237940414,228125.60452831237,-98906.09625118418
2025-07-02 00:10:15.837,2545301.60473548,1019785.7404459915,8094654.481222772,6762922.602168788,1275600.231756875,228126.9852040827,-98906.0047059714
2025-07-02 00:10:20.837,19015903.73784378,,118953371.09853269,20043936.97372737,1275600.2255734021,228128.36593323256,-98905.91315652867
2025-07-02 00:10:25.837,115506831.05757135,35995409.789087765,676863554.6461831,121283258.10547929,1275600.2193902018,228129.74666066305,-98905.82160656777
2025-07-02 00:10:30.837,317091938.4362308,94822316.29274099,1801040978.6898465,383776065.9881874,1275600.2132073743,228131.12738629416,-98905.73005602817
2025-07-02 00:10:35.837,309252478.33325785,85069351.78548332,1562796318.081114,500090880.5246192,1275600.2070248618,228132.5080825298,-98905.63850673666
2025-07-02 00:10:40.837,179184291.8781972,94369447.99190895,822351309.3440702,381680969.3935326,1275600.2008426208,228133.88877701428,-98905.54695689277
2025-07-02 00:10:45.837,126126739.8293983,51416794.31536578,491821814.2096893,328394631.3366532,1275600.194660556,228135.2694973248,-98905.45540463121
2025-07-02 00:10:50.837,7272041.485545855,5217421.922831765,27554619.44807923,18936391.01717917,1275600.1884790708,228136.6501606099,-98905.36385552643
2025-07-02 00:10:55.837,1374938.367212528,,11910855.058397492,2623571.1474437686,1275600.1822976419,228138.03087737862,-98905.27230215457
2025-07-02 00:11:00.837,2515779.728218501,936913.8902822199,22421153.731549796,151247.24849420882,1275600.1761162744,228139.41161997526,-98905.18074640445
2025-07-02 00:11:05.837,11346500.334217489,386933.18992640934,91534334.72516309,462204.25923836743,1275600.1699357457,228140.79225033728,-98905.08919743012
2025-07-02 00:11:10.837,20597695.895516187,6041139.679157993,156147497.72495952,408942.7844644862,1275600.1637550092,228142.17298938156,-98904.99764057656
2025-07-02 00:11:15.837,8954563.489689045,,70471258.648288,1756646.7945063934,1275600.1575747458,228143.55367141913,-98904.90608675225
2025-07-02 00:11:20.837,2154071.3232696094,,17631158.11858991,965374.4131761129,1275600.1513948794,228144.93435166797,-98904.81453244813
2025-07-02 00:11:25.838,549303.2935233352,976454.3539424539,2921939.4899784857,,1275600.1452150722,228146.31505777146,-98904.72297570668
2025-07-02 00:11:30.838,469788.64444320055,,6324385.25632442,,1275600.1390357227,228147.69573448453,-98904.63142026542
2025-07-02 00:11:35.838,1203259.7125820378,,9358826.297987046,,1275600.132856649,228149.07640942655,-98904.5398642511
2025-07-02 00:11:40.838,944137.4583038214,,4523221.854202369,,1275600.1266777029,228150.45711016015,-98904.4483058211
2025-07-02 00:11:45.838,,,1538294.766006659,,1275600.1204990945,228151.8378091478,-98904.3567468623
2025-07-02 00:11:50.838,219724.52044090512,,3155289.317186234,,1275600.1143207345,228153.21850638074,-98904.2651873256
2025-07-02 00:11:55.838,,,,738259.0658101833,1275600.1081429631,228154.59914658614,-98904.17363091803
2025-07-02 00:12:00.838,341885.2104683566,,2820805.559724262,1347878.108634487,1275600.1019651745,228155.97984024335,-98904.0820702539
2025-07-02 00:12:05.838,,,,,1275600.0957876835,228157.36053212956,-98903.99050904234
2025-07-02 00:12:10.838,94687.70215374557,,4398914.1051075775,,1275600.0896105787,228158.74119464168,-98903.89894907508
2025-07-02 00:12:15.838,10143.528704718105,,2911123.888693163,,1275600.0834338018,228160.12185536232,-98903.80738855846
2025-07-02 00:12:20.838,243353.98772652564,,2764616.8350510434,1327022.174904632,1275600.0772571624,228161.50254192017,-98903.71582564659
2025-07-02 00:12:25.838,,,1428033.0820092133,,1275600.0710809513,228162.88319908502,-98903.62426402315
2025-07-02 00:12:30.838,,,2857075.9709167145,,1275600.0649050362,228164.26385446772,-98903.53270185221
2025-07-02 00:12:35.838,,,1277726.723904228,,1275600.0587291596,228165.64453572425,-98903.44113722496
2025-07-02 00:12:40.838,589542.6648614247,,6931287.90503547,,1275600.052553988,228167.0251599398,-98903.34957575402
2025-07-02 00:12:45.838,766347.7226045673,,8310580.580730465,,1275600.0463786637,228168.4058652079,-98903.25800819736
2025-07-02 00:12:50.838,,,,,1275600.0402037506,228169.78654109547,-98903.16644194978
2025-07-02 00:12:55.838,,131.86043361078438,,,1275600.0340292077,228171.16718760968,-98903.07487692754
2025-07-02 00:13:00.838,,135.91451575326374,,,1275600.027855015,228172.54783234745,-98902.98331138829
2025-07-02 00:13:05.838,,5579.531828643196,,988384.6433569065,1275600.0216810172,228173.9284753133,-98902.89174523402
2025-07-02 00:13:10.838,,,,,1275600.0155071109,228175.30917170492,-98902.80017487018
2025-07-02 00:13:15.838,88037.33405223815,,1966942.744602867,,1275600.0093337984,228176.68981081422,-98902.70860766625
2025-07-02 00:13:20.838,,,1974886.0855770754,925997.6953399156,1275600.0031607137,228178.07044853934,-98902.61703985569
2025-07-02 00:13:25.839,,1247146.1902093794,,,1275599.9969877559,228179.45111216427,-98902.52546962438
2025-07-02 00:13:30.839,,,,956986.3049092672,1275599.9908153364,228180.83171868304,-98902.43390252441
2025-07-02 00:13:35.839,85753.86455761932,,3882571.0311301383,,1275599.9846430041,228182.2123784126,-98902.34233121295
2025-07-02 00:13:40.839,,,,,1275599.9784710319,228183.59300838673,-98902.25076112378
2025-07-02 00:13:45.839,460762.73408637673,,3777147.43932247,,1275599.9722992585,228184.97366334364,-98902.1591886814
2025-07-02 00:13:50.839,368854.166892234,2277098.0580054163,4112966.5121613443,,1275599.9661277495,228186.35431714298,-98902.06761569163
2025-07-02 00:13:55.839,475881.43480261497,,3701120.7055334942,,1275599.9599566625,228187.73494191517,-98901.97604394797
2025-07-02 00:14:00.839,267269.43787210656,,5575049.449875745,,1275599.9537858684,228189.11556523864,-98901.88447164709
2025-07-02 00:14:05.839,155198.79110664467,,3701480.939385031,,1275599.9476153743,228190.4961869725,-98901.79289879347
2025-07-02 00:14:10.839,,,1880315.0915092595,,1275599.9414449465,228191.87683462485,-98901.70132351603
2025-07-02 00:14:15.839,,730.0267765233152,,,1275599.935274818,228193.25750767195,-98901.60974587657
2025-07-02 00:14:20.839,178398.08269305795,,2560895.5388220414,1237396.8666748842,1275599.929105194,228194.63809636526,-98901.51817314373
2025-07-02 00:14:25.839,2559314.0219357433,5139521.983505007,12130466.510905193,1832325.6686814383,1275599.9229357478,228196.01873850368,-98901.42659624381
2025-07-02 00:14:30.839,14002784.16494158,17259899.833118167,65588687.65478525,17106906.57507743,1275599.916766603,228197.39935125996,-98901.33502054587
2025-07-02 00:14:35.839,106831372.75260723,18351585.650821477,619484512.1993138,126955374.38091126,1275599.910597796,228198.77996224922,-98901.243444285
2025-07-02 00:14:40.839,303408006.05361044,131465921.74831368,1630459127.549128,389320744.1149421,1275599.904429044,228200.16062670175,-98901.15186384384
2025-07-02 00:14:45.839,304706474.9439206,107125439.65301384,1587079152.097412,471258266.9905016,1275599.8982607662,228201.54123411584,-98901.06028647796
2025-07-02 00:14:50.839,169864568.56051475,46248451.82980962,805297128.3725997,326924400.0099423,1275599.8920928324,228202.92183976565,-98900.96870853542
2025-07-02 00:14:55.839,125744636.95483932,35304235.70745789,518115830.88963544,308209065.056055,1275599.885925164,228204.3024436315,-98900.87713011366
2025-07-02 00:15:00.839,11301788.670066483,,53575332.09916579,20886386.025938958,1275599.879757646,228205.68307334787,-98900.78554920305
2025-07-02 00:15:05.839,1237267.0824373406,,13447346.884413883,,1275599.8735905231,228207.06367368827,-98900.69396958244
2025-07-02 00:15:10.839,1924270.5513432417,879755.0078757246,14497941.813298749,1950550.31119064,1275599.8674237628,228208.44427222345,-98900.60238947725
2025-07-02 00:15:15.840,11894857.920783449,1227816.625702183,91612979.8692569,1948925.473276987,1275599.8612569023,228209.82492423424,-98900.51080502721
2025-07-02 00:15:20.840,18729944.432126574,617650.901930732,144183295.88571474,1777569.2942567174,1275599.8550906416,228211.20551922568,-98900.41922374576
2025-07-02 00:15:25.840,6564695.935043493,1660062.9015003156,52196196.858052805,1571303.6761198072,1275599.8489247407,228212.58611245028,-98900.32764192659
2025-07-02 00:15:30.840,3329276.9924010667,3455523.4802770154,26052340.873434447,,1275599.8427590597,228213.9667038836,-98900.23605950421
2025-07-02 00:15:35.840,637328.4154302796,,5870853.789988349,,1275599.8365935432,228215.34732114448,-98900.14447467774
2025-07-02 00:15:40.840,,,,,1275599.8304284783,228216.7279090135,-98900.05289117893
2025-07-02 00:15:45.840,271008.5361533741,1328020.406532559,1727260.9601560333,958174.5640128321,1275599.824263664,228218.1084951238,-98899.9613070953
2025-07-02 00:15:50.840,,918.9085215356658,,1555812.3126856969,1275599.8180988426,228219.4891347049,-98899.86971875484
2025-07-02 00:15:55.840,,,3087733.341256012,,1275599.8119347289,228220.8696896324,-98899.77813537995
2025-07-02 00:16:00.840,194595.7280143717,,2997639.5943084233,,1275599.805770608,228222.25029804598,-98899.68654775503
2025-07-02 00:16:05.840,,,,,1275599.7996068385,228223.63090466024,-98899.59495959955
2025-07-02 00:16:10.840,54686.2462806144,,2979837.4529524706,,1275599.7934435778,228225.0114542782,-98899.50337452424
2025-07-02 00:16:15.840,419321.034294978,,1395852.7427309232,631320.4988349671,1275599.787280323,228226.39205735,-98899.41178523161
2025-07-02 00:16:20.840,245497.75265432324,,2863021.688701895,543275.601554533,1275599.7811173256,228227.77265865036,-98899.32019533333
2025-07-02 00:16:25.840,,,1407172.245182789,669329.5891806557,1275599.7749548866,228229.1532305264,-98899.22860678285
2025-07-02 00:16:30.840,443433.5618919325,,4326641.548411823,,1275599.7687924507,228230.53382828346,-98899.13701579167
2025-07-02 00:16:35.840,,,1422037.5977988513,,1275599.7626304498,228231.91439662303,-98899.04542605486
2025-07-02 00:16:40.840,,,,,1275599.7564688232,228233.29496318565,-98898.9538358195
2025-07-02 00:16:45.840,51454.36347808188,,35183.65478870501,,1275599.7503074482,228234.6755279817,-98898.86224499258
2025-07-02 00:16:50.840,,1503.0704745557805,,,1275599.7441461275,228236.05614619108,-98898.77064995136
2025-07-02 00:16:55.840,,,2784103.254096886,,1275599.7379852547,228237.43670744298,-98898.67905794102
2025-07-02 00:17:00.840,,,2760125.748547351,,1275599.731824717,228238.8172669062,-98898.58746544132
2025-07-02 00:17:05.841,,,,,1275599.725664296,228240.19785221145,-98898.49587052758
2025-07-02 00:17:10.841,969964.8946914353,,4054409.5266295047,,1275599.7195044004,228241.57840812462,-98898.40427689668
2025-07-02 00:17:15.841,461279.28425069153,,1901528.2569807656,918851.7799355506,1275599.7133446573,228242.9589622472,-98898.31268266618
2025-07-02 00:17:20.841,2107573.1679215524,,8084932.448018165,,1275599.7071853192,228244.33951459517,-98898.22108794219
2025-07-02 00:17:25.841,943834.833725302,,5862874.490210223,709493.1774566405,1275599.7010259,228245.7201204164,-98898.12948891259
2025-07-02 00:17:30.841,532848.483420958,,5974537.836011012,,1275599.6948671194,228247.10066922178,-98898.03789302887
2025-07-02 00:17:35.841,,,1908078.9354206861,911452.1185550202,1275599.6887085433,228248.48121625034,-98897.94629658299
2025-07-02 00:17:40.841,605214.3456603072,2493651.953245086,5357134.223713205,,1275599.6825502028,228249.86178911122,-98897.85469774978
2025-07-02 00:17:45.841,705639.8936959088,1224738.3054216504,1451082.8255415584,1792661.2803100822,1275599.6763924093,228251.24230496096,-98897.76310204779
2025-07-02 00:17:50.841,724132.888433597,,5751887.49644258,,1275599.6702345386,228252.62287428725,-98897.67150203336
2025-07-02 00:17:55.841,363916.4262107619,,3817782.430032539,,1275599.6640768824,228254.0034694388,-98897.57989967952
2025-07-02 00:18:00.841,475940.4330341099,,3741910.644138283,,1275599.6579197873,228255.3840075802,-98897.48830042302
2025-07-02 00:18:05.841,203506.46301361942,,3766264.1098313034,,1275599.6517629614,228256.76454394468,-98897.39670060668
2025-07-02 00:18:10.841,193220.6029726899,,3653721.9901014743,,1275599.6456064312,228258.145078531,-98897.30510024301
2025-07-02 00:18:15.841,,,1859148.1409252,,1275599.639450041,228259.525638931,-98897.21349745704
2025-07-02 00:18:20.841,226187.70935602696,,1772692.4034226239,,1275599.6332940906,228260.90616995958,-98897.12189595256
2025-07-02 00:18:25.841,,1834.6007069388927,,,1275599.627138251,228262.28672682043,-98897.03029204771
2025-07-02 00:18:30.841,966690.3989371755,,7165870.794699499,,1275599.6209827708,228263.66728191456,-98896.93868760549
2025-07-02 00:18:35.841,2673868.8274917873,,21047268.692923903,1933994.9549780667,1275599.6148277647,228265.04778001385,-98896.84708623862
2025-07-02 00:18:40.841,18411541.532458946,2221665.0068743713,112888406.86542687,18596368.098759197,1275599.6086728238,228266.42833156136,-98896.75548067759
2025-07-02 00:18:45.841,114904826.23688917,47727786.58937702,657440451.7979212,141353970.52664068,1275599.6025183178,228267.80885368702,-98896.66387636418
2025-07-02 00:18:50.841,310188195.5804476,113975315.21377034,1567792076.4313316,472033354.2220927,1275599.596364058,228269.18937406596,-98896.5722714797
2025-07-02 00:18:55.841,304428889.5896029,96174340.86411788,1533466343.9730573,521783342.8907733,1275599.590209863,228270.56994790104,-98896.48066240811
2025-07-02 00:19:00.841,189170667.80169713,47437904.67068555,861072781.9471519,446667200.7983705,1275599.5840561497,228271.95046472826,-98896.3890563845
2025-07-02 00:19:05.841,106204947.80258994,22545706.323433567,392980493.9834433,314934969.97300106,1275599.5779027895,228273.33097976365,-98896.29744983016
