Time,integrated_flux_mod,integrated_flux_s15_mod,integrated_flux_s16_mod,integrated_flux_s17_mod,integrated_flux_s18_mod,integrated_flux_s19_mod,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-06-30 00:03:54.274,620833.333333333,,1633333.333333334,1500000.0000000019,5099999.999999996,,1275922.817108827,179293.15130602615,-101740.02790489513
2025-06-30 00:03:59.273,,,,,3899999.9999999963,,1275922.8064878602,179294.5886595207,-101739.95579985401
2025-06-30 00:04:04.274,,1333333.333333333,6766666.666666668,5633333.333333334,,,1275922.795866435,179296.02606912307,-101739.88369137712
2025-06-30 00:04:09.274,116666.66666666605,,,,,,1275922.785245012,179297.46347718273,-101739.81158232613
2025-06-30 00:04:14.274,904166.666666667,133333.33333333302,,14300000.000000002,9100000.0,1700000.0,1275922.7746239165,179298.90082631932,-101739.7394755825
2025-06-30 00:04:19.274,,,3366666.666666668,11100000.000000002,,3566666.666666668,1275922.7640022011,179300.33826017226,-101739.66736397089
2025-06-30 00:04:24.274,2520833.333333332,,,13900000.000000002,29100000.0,,1275922.753380941,179301.77563506013,-101739.59525471879
2025-06-30 00:04:29.274,,,,1366666.666666666,,,1275922.742759574,179303.21300849118,-101739.52314490685
2025-06-30 00:04:34.274,687499.9999999991,,,8166666.666666666,3099999.9999999963,,1275922.7321379792,179304.65040917852,-101739.45103304298
2025-06-30 00:04:39.274,,,,1233333.333333334,,,1275922.7215165347,179306.08777964627,-101739.3789220833
2025-06-30 00:04:44.274,562500.0000000009,,,12433333.333333334,566666.6666666642,,1275922.710894855,179307.52517739785,-101739.30680909927
2025-06-30 00:04:49.274,,1600000.0,,,4566666.666666664,,1275922.7002735909,179308.96251616965,-101739.23469846311
2025-06-30 00:04:54.274,,,3033333.333333334,,,,1275922.6896516788,179310.39993969855,-101739.1625829282
2025-06-30 00:04:59.274,29166.666666666977,,4833333.333333334,4833333.333333334,,,1275922.6790301234,179311.8373042637,-101739.09046973125
2025-06-30 00:05:04.274,,,,433333.33333333395,,,1275922.668408554,179313.27466733998,-101739.01835597563
2025-06-30 00:05:09.274,,,,10700000.000000002,,300000.0,1275922.6577867616,179314.71205764796,-101738.94624020741
2025-06-30 00:05:14.274,8333.333333333954,,,1766666.666666666,,,1275922.6471651609,179316.14941778075,-101738.87412535521
2025-06-30 00:05:19.274,587499.9999999981,1266666.666666666,366666.666666667,5366666.666666666,,,1275922.6365434516,179317.5867764269,-101738.80200986302
2025-06-30 00:05:24.274,1129166.666666667,,,8700000.000000002,19100000.0,,1275922.6259217972,179319.02413358935,-101738.72989388189
2025-06-30 00:05:29.274,,,,10700000.000000002,,,1275922.6152996325,179320.46154678604,-101738.65777445317
2025-06-30 00:05:34.274,1945833.333333332,5399999.999999999,2766666.666666668,11100000.000000002,16433333.333333328,,1275922.6046778727,179321.8989010044,-101738.58565731952
2025-06-30 00:05:39.274,637500.0,,300000.00000000093,17766666.66666667,,,1275922.5940560943,179323.33625373844,-101738.51353964076
2025-06-30 00:05:44.275,,,1566666.666666667,,,,1275922.5834340942,179324.77363373933,-101738.44141997676
2025-06-30 00:05:49.274,1170833.333333335,,1300000.000000001,15900000.000000002,10966666.666666664,,1275922.572812469,179326.21095476608,-101738.36930260278
2025-06-30 00:05:54.275,2320833.333333334,1933333.333333333,6300000.0,,9633333.333333328,,1275922.5621903606,179327.64833181957,-101738.29718179302
2025-06-30 00:05:59.275,,200000.0,,833333.333333334,2699999.9999999963,,1275922.5515680423,179329.08573613464,-101738.22505897062
2025-06-30 00:06:04.275,2225000.000000002,,,20166666.66666667,7766666.666666664,,1275922.5409460417,179330.52308150244,-101738.15293850156
2025-06-30 00:06:09.275,,,2500000.0,166666.66666666605,,,1275922.5303241513,179331.9604253525,-101738.08081747999
2025-06-30 00:06:14.275,766666.6666666679,,12433333.333333334,13366666.666666666,,4700000.0,1275922.5197021666,179333.39776774772,-101738.00869587163
2025-06-30 00:06:19.275,4820833.333333334,,10966666.666666666,32566666.66666667,33100000.0,,1275922.5090799348,179334.83513739862,-101737.93657225888
2025-06-30 00:06:24.275,20250000.0,24866666.666666664,46033333.333333336,153366666.6666667,81633333.33333334,13233333.333333334,1275922.4984580511,179336.27244809017,-101737.86445099773
2025-06-30 00:06:29.275,69970833.33333331,37066666.66666667,183766666.6666667,538300000.0,255633333.33333334,54633333.333333336,1275922.4878355411,179337.70984355197,-101737.792324804
2025-06-30 00:06:34.275,79804166.66666669,31066666.666666668,185500000.0,590166666.6666667,361100000.0,58300000.00000001,1275922.4772132414,179339.1472087816,-101737.72019951744
2025-06-30 00:06:39.275,35666666.66666669,15466666.666666664,86366666.66666666,260166666.66666666,155766666.66666666,16966666.666666664,1275922.4665913207,179340.58451501353,-101737.64807657397
2025-06-30 00:06:44.275,10037499.999999998,,16233333.333333334,65766666.666666664,57099999.99999999,8700000.000000002,1275922.4559688936,179342.021877291,-101737.57595018292
2025-06-30 00:06:49.275,4520833.333333338,,1766666.666666667,23633333.333333336,42833333.333333336,,1275922.4453467329,179343.45920932826,-101737.5038246424
2025-06-30 00:06:54.275,3775000.0,4666666.666666667,2100000.000000001,18833333.333333336,10166666.666666664,10633333.333333334,1275922.4347245116,179344.8965399061,-101737.43169858633
2025-06-30 00:06:59.275,4625000.000000002,1600000.0,4033333.333333334,33366666.66666667,31366666.666666664,8033333.333333334,1275922.4241018055,179346.33392644214,-101737.35956906044
2025-06-30 00:07:04.275,7070833.333333328,,13966666.666666666,39766666.66666667,50966666.666666664,2900000.0,1275922.4134795337,179347.77125405308,-101737.28744186857
2025-06-30 00:07:09.275,11320833.333333332,,24033333.333333336,71633333.33333333,81900000.0,3833333.333333334,1275922.4028569446,179349.20860894118,-101737.21531261661
2025-06-30 00:07:14.275,8245833.333333334,,10033333.333333334,63100000.00000001,54433333.333333336,4033333.333333334,1275922.3922348444,179350.64590483467,-101737.143185755
2025-06-30 00:07:19.275,5520833.333333334,,5100000.0,33766666.66666667,53633333.333333336,700000.0,1275922.3816122431,179352.08325674292,-101737.07105542516
2025-06-30 00:07:24.275,4866666.666666666,4199999.999999999,9500000.0,35900000.0,17900000.0,5100000.0,1275922.3709894791,179353.52063594793,-101736.99892314064
2025-06-30 00:07:29.275,2779166.666666668,1333333.333333333,6833333.333333334,21766666.66666667,16300000.0,,1275922.3603674038,179354.9578986729,-101736.92679599114
2025-06-30 00:07:34.275,1133333.333333332,,2566666.666666668,10433333.333333334,,4966666.666666668,1275922.3497444831,179356.39527491873,-101736.85466251662
2025-06-30 00:07:39.275,325000.00000000093,,2366666.666666667,,14433333.333333328,,1275922.3391219964,179357.8325921588,-101736.78253140172
2025-06-30 00:07:44.275,520833.3333333321,,4300000.0,10566666.666666666,,3300000.0,1275922.328499461,179359.2699079189,-101736.71039973677
2025-06-30 00:07:49.276,,,1633333.333333334,1500000.0000000019,2033333.333333332,,1275922.3178768663,179360.70722200477,-101736.638267481
2025-06-30 00:07:54.276,,,,4966666.666666666,,2033333.333333334,1275922.3072540483,179362.14456373474,-101736.56613322312
2025-06-30 00:07:59.276,,,33333.333333333954,10300000.000000002,1633333.333333332,3166666.666666668,1275922.2966314629,179363.58187518403,-101736.49399987765
2025-06-30 00:08:04.276,,,766666.666666667,,,1500000.0,1275922.2860086155,179365.0192137072,-101736.42186450778
2025-06-30 00:08:09.276,162500.0,,433333.33333333395,,6566666.666666664,,1275922.2753856573,179366.4565503573,-101736.34972856048
2025-06-30 00:08:14.276,749999.9999999981,,900000.0000000009,433333.33333333395,2033333.333333332,3366666.666666668,1275922.264763187,179367.89382779502,-101736.2775949898
2025-06-30 00:08:19.276,,,,8033333.333333334,,,1275922.2541403107,179369.3311605204,-101736.20545798598
2025-06-30 00:08:24.276,450000.0,733333.333333333,1766666.666666667,,,,1275922.243517302,179370.76849268985,-101736.1333203445
2025-06-30 00:08:29.276,333333.33333333395,,,,20033333.33333333,,1275922.232894434,179372.2057949904,-101736.06118358346
2025-06-30 00:08:34.276,41666.66666666791,,1566666.666666667,5900000.000000002,12433333.333333328,,1275922.2222714182,179373.64312481173,-101735.98904490861
2025-06-30 00:08:39.276,,,,2966666.666666666,,,1275922.2116485445,179375.08042447807,-101735.91690701863
2025-06-30 00:08:44.276,1920833.333333332,66666.66666666605,,24300000.0,2033333.333333332,,1275922.2010254539,179376.5177513587,-101735.84476719599
2025-06-30 00:08:49.276,,,,5233333.333333334,,5300000.0,1275922.1904024964,179377.95504765306,-101735.77262818906
2025-06-30 00:08:54.276,,3000000.0,6966666.666666668,,433333.3333333321,,1275922.1797795077,179379.39234272076,-101735.70048867282
2025-06-30 00:08:59.276,1104166.666666665,,2633333.333333334,10833333.333333334,5499999.999999996,,1275922.1691561416,179380.82969381264,-101735.62834571576
2025-06-30 00:09:04.276,570833.333333334,1333333.333333333,433333.33333333395,8833333.333333334,9900000.0,,1275922.1585335562,179382.2669284593,-101735.55620798207
2025-06-30 00:09:09.276,,,4633333.333333334,,,2033333.333333334,1275922.1479101405,179383.70427661092,-101735.48406389577
2025-06-30 00:09:14.276,,2600000.0,1700000.000000001,19900000.0,,,1275922.1372870244,179385.14156580184,-101735.41192210995
2025-06-30 00:09:19.276,1241666.666666667,,3566666.666666668,27766666.66666667,,,1275922.1266639156,179386.57885347476,-101735.33977978426
2025-06-30 00:09:24.276,,,2766666.666666668,,6033333.333333332,,1275922.116040582,179388.01616843473,-101735.26763549389
2025-06-30 00:09:29.276,,,,4833333.333333334,,,1275922.105417422,179389.45345316373,-101735.19549203926
2025-06-30 00:09:34.276,254166.66666666605,,3233333.333333334,22966666.66666667,,,1275922.094794255,179390.89073642937,-101735.1233480195
2025-06-30 00:09:39.276,,1600000.0,2366666.666666667,,,2966666.666666668,1275922.0841710116,179392.32801821906,-101735.05120343762
2025-06-30 00:09:44.277,,,1966666.666666667,8566666.666666666,,,1275922.0735473654,179393.7653559866,-101734.97905544197
2025-06-30 00:09:49.277,750000.0000000019,1600000.0,2366666.666666667,3233333.333333334,,,1275922.0629238582,179395.2026635634,-101734.90690831823
2025-06-30 00:09:54.277,799999.9999999991,1000000.0,100000.00000000093,16700000.000000002,,,1275922.0523008117,179396.63991213738,-101734.83476355916
2025-06-30 00:09:59.277,54166.666666666046,9066666.666666668,,2033333.333333334,,,1275922.0416772277,179398.07721677786,-101734.76261529443
2025-06-30 00:10:04.277,,,4100000.0,3366666.666666666,,,1275922.031053863,179399.51449115045,-101734.6904678964
2025-06-30 00:10:09.277,1412499.9999999981,5799999.999999999,,11233333.333333334,,,1275922.0204302717,179400.9517928257,-101734.61831854703
2025-06-30 00:10:14.277,,,566666.666666667,,,,1275922.0098065813,179402.38909301712,-101734.5461686104
2025-06-30 00:10:19.277,854166.6666666688,,,19233333.333333336,,1633333.333333334,1275921.999183191,179403.82636296676,-101734.47401958937
2025-06-30 00:10:24.277,570833.3333333312,,3433333.333333334,5100000.000000002,5766666.666666664,,1275921.9885596416,179405.26363144093,-101734.40186997125
2025-06-30 00:10:29.277,3499999.999999998,1333333.333333333,6900000.0,44300000.0,299999.9999999963,900000.0,1275921.9779361417,179406.7008984402,-101734.32971980434
2025-06-30 00:10:34.277,8379166.666666666,7599999.999999999,25633333.333333336,62166666.666666664,37766666.666666664,700000.0,1275921.967312418,179408.13819270025,-101734.25756766583
2025-06-30 00:10:39.277,43150000.0,11666666.666666668,109566666.66666666,311366666.6666666,185500000.0,33166666.66666667,1275921.956689036,179409.57542800062,-101734.1854177987
2025-06-30 00:10:44.277,76254166.66666669,32999999.999999996,197033333.33333334,530566666.6666667,333500000.0,53100000.0,1275921.9460650042,179411.01274805437,-101734.11326307408
2025-06-30 00:10:49.277,51566666.66666667,27333333.333333332,121966666.66666666,382433333.3333333,206566666.66666666,45900000.0,1275921.9354411545,179412.45003785565,-101734.0411092107
2025-06-30 00:10:54.277,13149999.999999993,8866666.666666668,25033333.333333336,94966666.66666666,67633333.33333334,2033333.333333334,1275921.9248176995,179413.88726872992,-101733.96895769692
2025-06-30 00:10:59.277,3124999.999999998,,7166666.666666668,42433333.333333336,833333.3333333321,4433333.333333334,1275921.914193779,179415.3245555902,-101733.89680275263
2025-06-30 00:11:04.277,2520833.333333334,66666.66666666605,833333.333333334,7100000.000000002,22300000.0,13500000.000000002,1275921.9035699898,179416.76181224547,-101733.82464861352
2025-06-30 00:11:09.277,4287500.0,,3300000.0,35900000.0,20966666.666666664,3566666.666666668,1275921.892945864,179418.1991248976,-101733.75249109103
2025-06-30 00:11:14.277,7237499.999999998,,633333.333333334,82700000.0,40833333.33333333,,1275921.882322111,179419.6363785892,-101733.68033591821
2025-06-30 00:11:19.277,12304166.666666664,4466666.666666667,8300000.0,84700000.0,88700000.0,13433333.333333334,1275921.8716982985,179421.07363079872,-101733.60818014259
2025-06-30 00:11:24.278,12566666.66666666,7133333.333333333,26100000.0,77900000.0,87633333.33333334,4900000.0,1275921.8610742516,179422.51091027475,-101733.53602234938
2025-06-30 00:11:29.277,5958333.333333332,,4033333.333333334,19900000.0,84566666.66666666,,1275921.8504505758,179423.94813078654,-101733.46386690583
2025-06-30 00:11:34.278,3695833.333333332,,1500000.000000001,18966666.66666667,40033333.33333333,5966666.666666668,1275921.8398264302,179425.38540732567,-101733.39170801948
2025-06-30 00:11:39.278,2108333.333333334,1866666.666666666,2700000.0,14433333.333333334,12566666.666666664,,1275921.8292021295,179426.8227111085,-101733.31954715122
2025-06-30 00:11:44.278,654166.6666666651,,4766666.666666668,7766666.666666666,2166666.666666664,,1275921.8185785504,179428.25989842654,-101733.2473914625
2025-06-30 00:11:49.278,,,,8433333.333333334,,633333.333333334,1275921.8079541689,179429.6971992663,-101733.17522946012
2025-06-30 00:11:54.278,158333.33333333302,,,,12300000.0,2233333.333333334,1275921.7973300861,179431.13444113338,-101733.10306974471
2025-06-30 00:11:59.278,312500.0,3000000.0,,5900000.000000002,,2566666.666666668,1275921.7867060676,179432.5716815045,-101733.03090951295
2025-06-30 00:12:04.278,,5199999.999999999,2566666.666666668,,,,1275921.7760819506,179434.00892041432,-101732.95874870091
2025-06-30 00:12:09.278,1749999.9999999981,,,16300000.000000002,4699999.999999996,,1275921.765457681,179435.44618658267,-101732.88658590661
2025-06-30 00:12:14.278,1833333.333333332,2733333.333333333,,1900000.0000000019,27633333.33333333,,1275921.7548335353,179436.88342253066,-101732.81442398421
2025-06-30 00:12:19.278,,,700000.0000000009,,,6300000.0,1275921.7442091764,179438.32068571443,-101732.7422600424
2025-06-30 00:12:24.278,,,2833333.333333334,833333.333333334,,,1275921.7335847472,179439.75794745295,-101732.67009555246
2025-06-30 00:12:29.278,,,,,,,1275921.7229604754,179441.1951789662,-101732.59793193266
2025-06-30 00:12:34.278,49999.99999999907,,,,,2166666.666666668,1275921.7123362448,179442.6324089944,-101732.52576777776
2025-06-30 00:12:39.278,125000.00000000186,,,9900000.000000002,,,1275921.7017117552,179444.06966628885,-101732.45360158675
2025-06-30 00:12:44.278,1487499.9999999981,,,6300000.000000002,9100000.0,,1275921.6910872387,179445.5069221233,-101732.38143487799
2025-06-30 00:12:49.278,,,2366666.666666667,3100000.000000002,,,1275921.680462879,179446.944147721,-101732.30926903262
2025-06-30 00:12:54.278,,,,3500000.000000002,1633333.333333332,,1275921.6698384997,179448.38137181234,-101732.23710263544
2025-06-30 00:12:59.278,1362500.0,5333333.333333333,2700000.0,,12700000.0,33333.333333333954,1275921.659213927,179449.8186232171,-101732.16493421886
2025-06-30 00:13:04.278,462499.99999999907,200000.0,,11233333.333333334,,8900000.000000002,1275921.6485894613,179451.25584436994,-101732.0927667013
2025-06-30 00:13:09.278,,1733333.333333333,4233333.333333334,,,,1275921.6379650228,179452.69306404731,-101732.02059860976
2025-06-30 00:13:14.278,1262499.999999999,66666.66666666605,7700000.0,14033333.333333334,1899999.9999999963,,1275921.62734011,179454.13033974194,-101731.9484270892
2025-06-30 00:13:19.278,62500.00000000093,,,10700000.000000002,2033333.333333332,,1275921.61671601,179455.56749894994,-101731.87626074295
2025-06-30 00:13:24.278,,,3500000.0,11500000.000000002,,,1275921.6060910204,179457.00477170854,-101731.80408808176
2025-06-30 00:13:29.278,574999.9999999981,,5100000.0,11633333.333333334,9233333.333333328,,1275921.5954664228,179458.44198548433,-101731.73191778181
2025-06-30 00:13:34.278,,,4633333.333333334,,,3300000.0,1275921.5848418884,179459.87919775702,-101731.65974689263
2025-06-30 00:13:39.279,,,,,,4100000.0,1275921.5742169416,179461.3164372529,-101731.58757398801
2025-06-30 00:13:44.279,245833.33333333395,,5366666.666666668,,433333.3333333321,,1275921.5635923722,179462.75364656094,-101731.5154020022
2025-06-30 00:13:49.279,,,,,2166666.666666664,,1275921.5529673018,179464.19091167222,-101731.44322658039
2025-06-30 00:13:54.279,1433333.333333332,,,,14300000.0,6166666.666666668,1275921.5423426917,179465.62808945455,-101731.37105485733
2025-06-30 00:13:59.279,,,,6300000.000000002,,,1275921.5317177214,179467.065323208,-101731.29887973214
2025-06-30 00:14:04.279,1233333.333333335,3333333.333333333,,33333.333333333954,18300000.0,1433333.333333334,1275921.5210927348,179468.50255526646,-101731.22670406027
2025-06-30 00:14:09.279,,,,2033333.333333334,,2833333.333333334,1275921.5104681598,179469.9397280155,-101731.15453067288
2025-06-30 00:14:14.279,1270833.333333335,,,17100000.0,8433333.333333328,6566666.666666666,1275921.499843034,179471.3769564696,-101731.08235385834
2025-06-30 00:14:19.279,7320833.333333333,1733333.3333333333,13800000.0,13733333.333333334,37866666.666666664,5133333.333333333,1275921.4892182292,179472.81415397342,-101731.01017795206
2025-06-30 00:14:24.279,,766666.666666667,,,2400000.0000000037,,1275921.478593086,179474.25137969386,-101730.938000002
2025-06-30 00:14:29.279,,,,,,1483333.333333333,1275921.4679679358,179475.68860427864,-101730.86582151544
2025-06-30 00:14:34.279,,633333.333333334,3200000.0,,8000000.000000004,1816666.666666667,1275921.4573430286,179477.12579887031,-101730.79364392266
2025-06-30 00:14:39.279,989583.333333333,3833333.333333334,17466666.666666664,9333333.333333336,,,1275921.4467180406,179478.56299208474,-101730.72146573552
2025-06-30 00:14:44.279,9181250.0,5100000.000000001,28800000.0,93200000.0,16400000.0,1616666.666666667,1275921.436093014,179480.00018374645,-101730.6492870244
2025-06-30 00:14:49.279,41681249.99999999,43300000.0,113133333.33333333,317733333.3333333,146666666.6666667,26749999.999999996,1275921.425467512,179481.4374310299,-101730.57710482104
2025-06-30 00:14:54.279,80068750.0,49100000.0,204866666.6666667,630400000.0,256800000.00000003,63350000.00000001,1275921.414842847,179482.8745621786,-101730.50492787344
2025-06-30 00:14:59.279,56881250.0,29033333.333333336,133266666.66666667,424133333.3333333,255333333.33333334,37750000.0,1275921.4042173466,179484.31180677476,-101730.43274458003
2025-06-30 00:15:04.279,13235416.666666668,4166666.666666667,43200000.0,70000000.0,81866666.66666666,15416666.666666664,1275921.393592015,179485.74902121793,-101730.36056218407
2025-06-30 00:15:09.279,3985416.666666669,500000.0,15000000.000000002,16933333.333333336,19333333.333333336,4549999.999999999,1275921.3829668222,179487.18620541404,-101730.28838066506
2025-06-30 00:15:14.279,4118749.999999999,3033333.333333334,,21066666.666666664,30000000.0,13683333.333333332,1275921.372341655,179488.62338811997,-101730.21619857196
2025-06-30 00:15:19.279,1231250.000000001,,3800000.0,1066666.666666668,19466666.66666667,,1275921.3617163566,179490.06056933914,-101730.14401588676
2025-06-30 00:15:24.280,6897916.666666669,700000.0,6466666.666666668,44000000.0,55600000.00000001,8216666.666666667,1275921.3510906992,179491.4978065512,-101730.07182979246
2025-06-30 00:15:29.280,10181249.999999996,766666.666666667,9866666.666666666,80000000.0,72666666.66666666,2083333.333333333,1275921.3404653955,179492.93498482072,-101729.99964602233
2025-06-30 00:15:34.280,7681250.000000003,,15800000.000000002,65600000.0,48933333.333333336,9683333.333333332,1275921.3298401064,179494.37216160912,-101729.92746170535
2025-06-30 00:15:39.280,6414583.333333327,,10266666.666666666,52133333.33333333,57466666.666666664,,1275921.3192145638,179495.80936566368,-101729.85527534533
2025-06-30 00:15:44.280,1360416.6666666633,2566666.666666667,,11066666.666666664,19600000.0,5616666.666666667,1275921.3085894259,179497.2465107369,-101729.78309138608
2025-06-30 00:15:49.280,952083.333333334,966666.666666667,666666.666666667,1600000.0,13600000.0,816666.666666666,1275921.2979638465,179498.68371183512,-101729.71090393624
2025-06-30 00:15:54.280,1122916.666666667,,400000.00000000093,4000000.0,22266666.66666667,,1275921.2873379928,179500.1209401952,-101729.63871449127
2025-06-30 00:15:59.280,222916.66666666698,,1800000.0,,5333333.333333336,350000.0,1275921.276712914,179501.5580521098,-101729.56653022207
2025-06-30 00:16:04.280,268750.00000000093,,400000.00000000093,,18800000.0,550000.0,1275921.2660870128,179502.99527750743,-101729.49433963432
2025-06-30 00:16:09.280,793750.0000000009,2566666.666666667,,,10000000.000000004,7349999.999999999,1275921.2554615638,179504.4324439279,-101729.4221514113
2025-06-30 00:16:14.280,443749.99999999907,,466666.666666667,4133333.333333332,6266666.666666668,,1275921.2448357479,179505.8696376147,-101729.34996116417
2025-06-30 00:16:19.280,72916.66666666605,2166666.666666667,,8800000.0,10933333.333333336,3283333.333333333,1275921.2342104183,179507.3067723672,-101729.27777325438
2025-06-30 00:16:24.280,,500000.0,2866666.666666668,7733333.333333336,,,1275921.2235845826,179508.74396307993,-101729.20558186976
2025-06-30 00:16:29.280,1031250.0,3966666.666666667,1933333.333333334,,2533333.333333336,5283333.333333333,1275921.2129585464,179510.18118109455,-101729.13338850666
