Time,integrated_flux_mod,integrated_flux_s15_mod,integrated_flux_s16_mod,integrated_flux_s17_mod,integrated_flux_s18_mod,integrated_flux_s19_mod,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-02 03:28:00.941,,,2216666.666666666,17200000.0,,1466666.666666666,1275586.3797496827,231398.40451578,-98687.18010984443
2025-07-02 03:28:05.941,,,,,,,1275586.3742670352,231399.7809830918,-98687.08722995454
2025-07-02 03:28:10.941,,1850000.0,7016666.666666666,,,5933333.333333334,1275586.368784711,231401.15744860494,-98686.99434941472
2025-07-02 03:28:15.941,347916.66666666605,583333.3333333335,2816666.666666666,,9366666.666666668,,1275586.3633025344,231402.53396737698,-98686.90146464616
2025-07-02 03:28:20.941,,116666.66666666698,3550000.0,,5233333.333333332,866666.666666666,1275586.3578208028,231403.910429299,-98686.80858300976
2025-07-02 03:28:25.941,,,,,3633333.333333332,,1275586.3523393392,231405.2868894513,-98686.7157007865
2025-07-02 03:28:30.941,364583.3333333349,,,10400000.0,,,1275586.3468583133,231406.66334778437,-98686.62281809386
2025-07-02 03:28:35.941,,1316666.666666667,2683333.333333333,2133333.333333332,,,1275586.3413774106,231408.03983186794,-98686.52993292821
2025-07-02 03:28:40.941,,183333.3333333335,3616666.666666666,,,,1275586.3358968913,231409.41628663286,-98686.43704904371
2025-07-02 03:28:45.941,,1516666.666666667,,,,1666666.666666666,1275586.3304166845,231410.7927395974,-98686.34416461014
2025-07-02 03:28:50.941,,1983333.333333334,283333.333333333,,,,1275586.3249365948,231412.16924584165,-98686.25127587607
2025-07-02 03:28:55.941,1502083.333333332,1850000.0,1816666.666666666,18533333.333333336,15366666.666666668,,1275586.3194570753,231413.5456952171,-98686.15839035384
2025-07-02 03:29:00.941,,50000.000000000466,6616666.666666666,,,,1275586.3139777887,231414.9221427986,-98686.06550424028
2025-07-02 03:29:05.942,572916.6666666688,1783333.333333334,,4666666.666666668,8299999.999999996,4133333.333333332,1275586.3084987982,231416.2985885941,-98685.97261754482
2025-07-02 03:29:10.942,,,,8666666.666666668,5500000.0,,1275586.3030200633,231417.67506014288,-98685.87972844922
2025-07-02 03:29:15.942,777083.333333334,,16666.666666666046,10933333.333333332,7766666.666666664,,1275586.297541623,231419.05152981693,-98685.78683879081
2025-07-02 03:29:20.942,,4850000.0,,,,,1275586.2920635832,231420.42797024304,-98685.69395042729
2025-07-02 03:29:25.942,981250.0000000019,4916666.666666667,3216666.666666666,7200000.0,7233333.333333332,,1275586.2865857698,231421.8044364124,-98685.60105965164
2025-07-02 03:29:30.942,,383333.3333333335,5950000.0,,,,1275586.2811083144,231423.18087326022,-98685.50817013858
2025-07-02 03:29:35.942,1202083.333333332,,10150000.0,22933333.333333336,,,1275586.2756312136,231424.5573082698,-98685.41528011375
2025-07-02 03:29:40.942,,116666.66666666698,5283333.333333332,4933333.333333332,,,1275586.2701544068,231425.93374150115,-98685.32238951395
2025-07-02 03:29:45.942,1302083.3333333312,,216666.66666666605,8800000.0,2166666.666666664,4466666.666666666,1275586.2646776186,231427.31022774283,-98685.22949458344
2025-07-02 03:29:50.942,31250.000000001863,3450000.0,83333.33333333302,,,,1275586.2592014507,231428.68665748838,-98685.136602899
2025-07-02 03:29:55.942,,3850000.0,,,,,1275586.2537255976,231430.0630855051,-98685.04371061234
2025-07-02 03:30:00.942,,,1016666.666666666,,,,1275586.2482498079,231431.43953919236,-98684.95081588195
2025-07-02 03:30:05.942,1310416.6666666688,5183333.333333333,5150000.0,8133333.333333332,,,1275586.2427745974,231432.81596322116,-98684.85792249802
2025-07-02 03:30:10.942,1268750.0,,,,12833333.333333332,,1275586.2372995333,231434.19238517826,-98684.7650284787
2025-07-02 03:30:15.942,2239583.333333334,3050000.0,9216666.666666666,9200000.0,,1466666.666666666,1275586.2318248788,231435.56880443962,-98684.67213392287
2025-07-02 03:30:20.942,9381250.000000004,4516666.666666667,24750000.0,49600000.0,49500000.0,12333333.333333334,1275586.2263502777,231436.94527768187,-98684.57923513034
2025-07-02 03:30:25.942,32852083.33333333,23783333.333333336,66616666.666666664,184400000.0,155766666.6666667,58866666.666666664,1275586.2208764807,231438.32163930335,-98684.4863431814
2025-07-02 03:30:30.942,61652083.33333336,31183333.333333332,101750000.0,296266666.6666667,384966666.6666666,90666666.66666667,1275586.2154025026,231439.69810959246,-98684.39344325679
2025-07-02 03:30:35.942,55539583.33333335,24383333.333333336,84950000.0,309600000.0,323766666.6666666,85666666.66666667,1275586.2099288662,231441.0745507574,-98684.30054461001
2025-07-02 03:30:40.942,22397916.66666667,8116666.666666667,26016666.666666664,156933333.33333334,124433333.33333333,21466666.666666664,1275586.2044557845,231442.45096261628,-98684.20764725597
2025-07-02 03:30:45.942,5581249.999999998,3450000.0,13549999.999999998,44933333.33333333,24966666.666666668,4000000.0,1275586.198982952,231443.8273723267,-98684.11474935262
2025-07-02 03:30:50.942,927083.333333333,183333.3333333335,149999.99999999907,1733333.333333332,5366666.666666664,,1275586.1935103654,231445.2037804718,-98684.02185084601
2025-07-02 03:30:55.943,1427083.333333335,1050000.0,6616666.666666666,6666666.666666668,566666.6666666642,1933333.333333332,1275586.1880379547,231446.58024188358,-98683.9289481357
2025-07-02 03:31:00.942,1227083.333333333,1383333.333333334,,5600000.0,11766666.666666668,,1275586.1825661622,231447.95661888795,-98683.83605042187
2025-07-02 03:31:05.943,8739583.333333336,,,73733333.33333333,53100000.0,19466666.666666664,1275586.1770944588,231449.3330491934,-98683.74314841634
2025-07-02 03:31:10.943,10077083.333333332,,6016666.666666666,53066666.66666667,78166666.66666666,18733333.333333336,1275586.171623023,231450.70947772567,-98683.65024582436
2025-07-02 03:31:15.943,3243750.000000002,1850000.0,17283333.333333336,22133333.333333336,18966666.666666668,866666.666666666,1275586.1661520554,231452.08587688953,-98683.55734459514
2025-07-02 03:31:20.943,2318750.0,50000.000000000466,5016666.666666666,24133333.333333336,14299999.999999996,,1275586.1606812817,231453.46227428943,-98683.46444272302
2025-07-02 03:31:25.943,,,,533333.3333333321,700000.0,2000000.0,1275586.1552107946,231454.83869742628,-98683.37153845612
2025-07-02 03:31:30.943,577083.3333333321,,4283333.333333332,2266666.666666668,2166666.666666664,1200000.0,1275586.1497406212,231456.21511875882,-98683.27863363287
2025-07-02 03:31:35.943,,3050000.0,,,2833333.333333332,,1275586.1442709388,231457.59148323932,-98683.18573197233
2025-07-02 03:31:40.943,,,2683333.333333333,,5233333.333333332,,1275586.1388014243,231458.96790099549,-98683.09282605571
2025-07-02 03:31:45.943,,183333.3333333335,3750000.0,2000000.0,2300000.0,,1275586.1333321938,231460.3442894239,-98682.99992141209
2025-07-02 03:31:50.943,,1116666.666666667,,933333.3333333321,3633333.333333332,,1275586.1278632106,231461.72070359648,-98682.90701431542
2025-07-02 03:31:55.943,,,2549999.999999999,,1500000.0,,1275586.1223945417,231463.09711593622,-98682.81410670193
2025-07-02 03:32:00.943,1564583.333333332,,,9200000.0,18699999.999999996,3066666.666666666,1275586.1169263183,231464.4734989702,-98682.72120040009
2025-07-02 03:32:05.943,427083.33333333116,250000.00000000047,283333.333333333,2266666.666666668,6166666.666666664,,1275586.1114582557,231465.84990777908,-98682.62829163024
2025-07-02 03:32:10.943,1068750.0,,1549999.999999999,533333.3333333321,13766666.666666668,,1275586.1059907316,231467.22625970046,-98682.53538604663
2025-07-02 03:32:15.943,1085416.666666666,,3550000.0,,1766666.6666666642,11133333.333333334,1275586.1005233135,231468.60266490525,-98682.44247620384
2025-07-02 03:32:20.943,656250.0000000019,,3416666.666666666,,21633333.333333332,,1275586.095056334,231469.9790407733,-98682.3495676521
2025-07-02 03:32:25.943,,1916666.666666667,,19333333.333333336,,,1275586.089589385,231471.35546991575,-98682.25665478525
2025-07-02 03:32:30.943,,,1216666.666666666,,,,1275586.084122995,231472.7318422011,-98682.16374507034
2025-07-02 03:32:35.943,,,,,1633333.333333332,,1275586.0786569058,231474.1082127109,-98682.07083484036
2025-07-02 03:32:40.944,1189583.333333334,,1416666.666666666,12933333.333333336,3366666.666666664,3333333.333333332,1275586.073190941,231475.4846089606,-98681.97792213765
2025-07-02 03:32:45.944,,,2549999.999999999,,,,1275586.0677254808,231476.86097586554,-98681.88501079555
2025-07-02 03:32:50.944,,1383333.333333334,2749999.999999999,2400000.0,,,1275586.0622603311,231478.23734098548,-98681.79209883785
2025-07-02 03:32:55.944,,116666.66666666698,83333.33333333302,,,2400000.0,1275586.0567954043,231479.61370432144,-98681.69918631582
2025-07-02 03:33:00.944,339583.333333333,5583333.333333333,,4133333.333333332,966666.6666666642,,1275586.051330632,231480.99012089826,-98681.60626955825
2025-07-02 03:33:05.944,,7583333.333333333,,,,,1275586.045866371,231482.3664806454,-98681.51335592219
2025-07-02 03:33:10.944,418749.99999999907,,1816666.666666666,4800000.0,5100000.0,,1275586.0404023647,231483.7428386063,-98681.42044172005
2025-07-02 03:33:15.944,,,,,12033333.333333332,,1275586.0349386306,231485.11922224474,-98681.32752510923
2025-07-02 03:33:20.944,,,,,4033333.333333332,,1275586.0294754126,231486.49554912053,-98681.23461168143
2025-07-02 03:33:25.944,,1450000.0,1349999.999999999,,,,1275586.0240122806,231487.87192919292,-98681.1416939603
2025-07-02 03:33:30.944,,3383333.333333334,16666.666666666046,4266666.666666668,,,1275586.018549437,231489.24830752626,-98681.04877566604
2025-07-02 03:33:35.944,,2650000.0,3950000.0,4400000.0,,,1275586.0130869346,231490.6246839975,-98680.95585683268
2025-07-02 03:33:40.944,1810416.666666668,6383333.333333333,6283333.333333332,,9766666.666666668,4933333.333333332,1275586.0076248762,231492.00100370753,-98680.86294111947
2025-07-02 03:33:45.944,1485416.666666668,383333.3333333335,,18133333.333333336,3900000.0,1733333.333333332,1275586.0021629618,231493.3773766039,-98680.7700211298
2025-07-02 03:33:50.944,,3383333.333333334,,,4300000.0,,1275585.9967013027,231494.75374773872,-98680.67710060824
2025-07-02 03:33:55.944,,,,2800000.0,,,1275585.991240119,231496.13008954877,-98680.58418136905
2025-07-02 03:34:00.944,2093749.9999999981,,8416666.666666666,16400000.0,7233333.333333332,,1275585.9857791937,231497.50642956837,-98680.49126155715
2025-07-02 03:34:05.944,,1916666.666666667,216666.66666666605,,,,1275585.9803185298,231498.8827953302,-98680.3983393382
2025-07-02 03:34:10.944,,,3550000.0,,,,1275585.9748581517,231500.25915928526,-98680.30541655119
2025-07-02 03:34:15.944,339583.33333333395,1516666.666666667,,12533333.333333336,,,1275585.969398254,231501.63546639276,-98680.21249694063
2025-07-02 03:34:20.944,2752083.333333334,3183333.333333334,1483333.333333333,26133333.333333336,13233333.333333332,,1275585.9639385322,231503.01182677603,-98680.119573067
2025-07-02 03:34:25.944,2031250.0,8250000.000000001,8216666.666666666,23733333.333333336,10699999.999999996,,1275585.9584789285,231504.38821286813,-98680.02664670005
2025-07-02 03:34:30.944,12127083.333333328,15383333.333333336,16816666.666666664,96000000.0,55366666.66666666,7533333.333333334,1275585.9530198702,231505.7645421222,-98679.93372353975
2025-07-02 03:34:35.944,35339583.33333332,29050000.0,72683333.33333334,194400000.0,168566666.6666667,48733333.33333333,1275585.9475611285,231507.14086959042,-98679.84079982346
2025-07-02 03:34:40.944,57064583.33333333,45250000.0,85350000.0,298933333.3333333,319100000.0,94266666.66666667,1275585.9421026856,231508.51719527223,-98679.74787551851
2025-07-02 03:34:45.945,44264583.333333336,27583333.333333336,77950000.0,247466666.6666667,263766666.66666666,58799999.99999999,1275585.9366444238,231509.89354672033,-98679.6549487987
2025-07-02 03:34:50.944,20818750.00000001,1783333.333333334,30350000.0,118933333.33333334,139366666.6666667,19133333.333333336,1275585.9311867591,231511.2698412201,-98679.56202527322
2025-07-02 03:34:55.945,4768750.000000002,450000.00000000047,8150000.0,37600000.0,11899999.999999996,3866666.666666666,1275585.9257290764,231512.64618909504,-98679.46909741737
2025-07-02 03:35:00.945,2347916.666666668,5250000.000000001,6950000.0,1466666.666666668,18699999.999999996,9333333.333333334,1275585.9202718935,231514.02250758576,-98679.37617088825
2025-07-02 03:35:05.945,2835416.666666666,4450000.0,12083333.333333334,14800000.0,5366666.666666664,5933333.333333334,1275585.9148147441,231515.39887933046,-98679.28324009001
2025-07-02 03:35:10.945,618750.0,3183333.333333334,,13066666.666666664,6700000.0,200000.0,1275585.909358137,231516.77519424868,-98679.19031243189
2025-07-02 03:35:15.945,10418749.999999993,6983333.333333333,10416666.666666666,66666666.66666667,70300000.0,19733333.333333336,1275585.9039018229,231518.15150735117,-98679.09738418565
2025-07-02 03:35:20.945,9685416.666666668,116666.66666666698,10350000.0,96800000.0,49366666.66666666,7599999.999999998,1275585.8984457264,231519.5278462192,-98679.00445356802
2025-07-02 03:35:25.945,2072916.666666666,1650000.0,1549999.999999999,23333333.333333336,20166666.666666668,,1275585.8929901563,231520.90412823475,-98678.91152609081
2025-07-02 03:35:30.945,2931250.0,1650000.0,3216666.666666666,36800000.0,10566666.666666668,2000000.0,1275585.8875346512,231522.28046353487,-98678.81859431026
2025-07-02 03:35:35.945,,,1149999.999999999,,,1133333.333333332,1275585.8820795666,231523.65676946318,-98678.7256638413
2025-07-02 03:35:40.945,635416.666666666,,4416666.666666666,,8966666.666666668,,1275585.8766246312,231525.03312866122,-98678.63272909756
2025-07-02 03:35:45.945,,383333.3333333335,2416666.666666666,,,,1275585.8711701313,231526.40943074285,-98678.53979751654
2025-07-02 03:35:50.945,122916.66666666511,116666.66666666698,3550000.0,4933333.333333332,8566666.666666668,,1275585.8657160478,231527.78573140316,-98678.4468653776
2025-07-02 03:35:55.945,,1983333.333333334,5616666.666666666,5733333.333333332,,,1275585.8602620158,231529.1620578532,-98678.35393078299
2025-07-02 03:36:00.945,,1783333.333333334,83333.33333333302,,,,1275585.8548086274,231530.53832737647,-98678.26099937584
2025-07-02 03:36:05.945,,,5083333.333333332,,7900000.0,,1275585.8493551603,231531.91467743582,-98678.16806180961
2025-07-02 03:36:10.945,193750.0,,,,9233333.333333332,,1275585.8439022286,231533.2909702849,-98678.07512743957
2025-07-02 03:36:15.945,,,4883333.333333332,,,400000.0,1275585.8384494663,231534.66728794688,-98677.98219059722
2025-07-02 03:36:20.945,,383333.3333333335,,6933333.333333332,33333.33333333209,,1275585.8329971724,231536.04357700798,-98677.88925509271
2025-07-02 03:36:25.945,347916.6666666679,,1549999.999999999,3733333.333333332,566666.6666666642,,1275585.8275451653,231537.4198646104,-98677.79631901043
2025-07-02 03:36:30.946,281250.00000000093,1516666.666666667,1416666.666666666,,16166666.666666668,3333333.333333332,1275585.8220933531,231538.79617827787,-98677.70338050771
2025-07-02 03:36:35.945,,,6216666.666666666,3066666.666666668,,,1275585.8166420804,231540.17243529836,-98677.61044519325
2025-07-02 03:36:40.946,,,4816666.666666666,,,,1275585.8111908077,231541.5487731381,-98677.51750368509
2025-07-02 03:36:45.946,977083.333333333,,2949999.999999999,2933333.333333332,6033333.333333332,3066666.666666666,1275585.8057399765,231542.92505376917,-98677.4245653582
2025-07-02 03:36:50.946,,,3216666.666666666,,10566666.666666668,,1275585.800289447,231544.30136032123,-98677.33162461076
2025-07-02 03:36:55.946,,183333.3333333335,5416666.666666666,8800000.0,,1000000.0,1275585.7948393403,231545.67761004277,-98677.2386870159
2025-07-02 03:37:00.946,668750.0000000019,116666.66666666698,83333.33333333302,,14966666.666666668,,1275585.789389383,231547.0539130382,-98677.14574515307
2025-07-02 03:37:05.946,,,3416666.666666666,4533333.333333332,4700000.0,,1275585.7839396438,231548.43024173327,-98677.05280087137
2025-07-02 03:37:10.946,1164583.333333332,4316666.666666667,2616666.666666666,,7900000.0,1066666.666666666,1275585.7784905988,231549.80645859474,-98676.95986343705
2025-07-02 03:37:15.946,,1650000.0,,4000000.0,,,1275585.7730414358,231551.1827837023,-98676.86691801966
2025-07-02 03:37:20.946,,,,,2166666.666666664,,1275585.7675927642,231552.5590519989,-98676.77397577855
2025-07-02 03:37:25.946,464583.33333333395,3450000.0,83333.33333333302,4666666.666666668,1500000.0,,1275585.7621443504,231553.93534606375,-98676.68103110488
2025-07-02 03:37:30.946,368750.00000000186,1783333.333333334,83333.33333333302,8133333.333333332,11766666.666666668,,1275585.7566964584,231555.31158320417,-98676.58808956965
2025-07-02 03:37:35.946,,,,11600000.0,,,1275585.7512486153,231556.687873671,-98676.49514376716
2025-07-02 03:37:40.946,227083.33333333302,1250000.0,8550000.0,4666666.666666668,4566666.666666664,,1275585.745801005,231558.06418982163,-98676.40219555737
2025-07-02 03:37:45.946,,,,,,,1275585.7403541484,231559.44039412015,-98676.30925419816
2025-07-02 03:37:50.946,,,,,,,1275585.734907117,231560.81670668273,-98676.21630484576
2025-07-02 03:37:55.946,1727083.333333334,250000.00000000047,,9200000.0,12966666.666666668,,1275585.7294606343,231562.19296243164,-98676.12335868675
2025-07-02 03:38:00.946,,,1416666.666666666,,9766666.666666668,,1275585.7240143898,231563.56924389742,-98676.03041009494
2025-07-02 03:38:05.946,893750.0000000009,,83333.33333333302,11466666.666666664,11766666.666666668,,1275585.7185685812,231564.94546853355,-98675.93746462179
2025-07-02 03:38:10.946,7920833.333333334,,9800000.0,29333333.333333332,26000000.0,4866666.666666667,1275585.713122819,231566.32177394765,-98675.84451306553
2025-07-02 03:38:15.946,701041.666666666,666666.666666666,633333.333333333,,11433333.333333336,,1275585.7076775571,231567.6980225167,-98675.7515646242
2025-07-02 03:38:20.946,830208.333333333,,300000.0,,9433333.333333332,,1275585.702232592,231569.07426929215,-98675.65861559467
2025-07-02 03:38:25.947,2642708.3333333386,,,24966666.66666666,17833333.333333336,316666.6666666679,1275585.6967878712,231570.45054179517,-98675.56566419895
2025-07-02 03:38:30.947,,,1700000.0,,1966666.666666668,4850000.0,1275585.6913434851,231571.82678498258,-98675.47271410015
2025-07-02 03:38:35.947,2209374.999999999,2266666.666666666,12233333.333333334,8566666.666666664,4100000.0,,1275585.6858993485,231573.20305391168,-98675.37976155482
2025-07-02 03:38:40.947,10659375.000000004,3266666.666666666,17233333.333333332,55766666.66666667,82766666.66666667,11183333.333333334,1275585.680455781,231574.57926598703,-98675.28681218717
2025-07-02 03:38:45.947,41088541.66666665,29066666.666666664,69233333.33333333,176300000.0,285700000.0,46316666.66666667,1275585.6750121498,231575.95555883774,-98675.19385668932
2025-07-02 03:38:50.947,61705208.33333335,37933333.333333336,59966666.666666664,375500000.0,384500000.0,62250000.00000001,1275585.6695690677,231577.3317948456,-98675.10090434382
2025-07-02 03:38:55.947,47513541.66666667,23133333.333333332,54233333.333333336,313500000.0,250100000.0,65250000.00000001,1275585.6641262837,231578.70802906755,-98675.00795140985
2025-07-02 03:39:00.947,17809375.000000004,5733333.333333333,17566666.666666668,100700000.0,126633333.33333334,28316666.66666667,1275585.658683624,231580.08428900622,-98674.91499605548
2025-07-02 03:39:05.947,4130208.333333333,1800000.0,233333.33333333302,12833333.333333332,33966666.666666664,1983333.333333334,1275585.653241437,231581.46051963695,-98674.82204201113
2025-07-02 03:39:10.947,455208.33333333395,200000.0,,,8233333.333333332,6450000.0,1275585.6477995084,231582.83677600767,-98674.7290855734
2025-07-02 03:39:15.947,1305208.333333334,2600000.0,,14033333.333333332,23300000.0,1583333.333333334,1275585.6423579874,231584.2129755232,-98674.63613222877
2025-07-02 03:39:20.947,809375.0000000019,,8966666.666666666,,17700000.0,4450000.0,1275585.6369164865,231585.58925582588,-98674.54317279614
2025-07-02 03:39:25.947,10192708.333333336,466666.66666666605,10233333.333333334,66700000.0,91700000.0,15516666.666666666,1275585.63147557,231586.9654792793,-98674.4502165069
2025-07-02 03:39:30.947,8034374.999999999,600000.0,7300000.0,52433333.33333333,51300000.0,11183333.333333334,1275585.626034792,231588.34172847177,-98674.35725779756
2025-07-02 03:39:35.947,3213541.666666669,,6033333.333333334,10299999.999999996,37033333.333333336,,1275585.6205945811,231589.71792082186,-98674.26430227282
2025-07-02 03:39:40.947,713541.6666666679,3999999.999999999,5633333.333333334,2166666.666666664,11166666.666666664,,1275585.6151543877,231591.09416642913,-98674.17134240724
2025-07-02 03:39:45.947,884375.0,,13233333.333333332,,2100000.0,3383333.333333334,1275585.6097145034,231592.47043777152,-98674.07838018547
2025-07-02 03:39:50.947,,,,,,116666.66666666791,1275585.6042751125,231593.84662474634,-98673.985422906
2025-07-02 03:39:55.947,1426041.6666666688,,,4299999.999999996,13033333.333333336,,1275585.598835893,231595.22286498494,-98673.89246139058
2025-07-02 03:40:00.947,159374.99999999907,,633333.333333333,12566666.66666666,1166666.666666668,,1275585.5933971272,231596.59907587545,-98673.79950118519
2025-07-02 03:40:05.947,230208.33333333302,200000.0,166666.66666666698,,5433333.333333332,383333.33333333395,1275585.5879584565,231597.9753125317,-98673.70653852256
2025-07-02 03:40:10.947,13541.666666666977,1666666.666666666,4700000.0,,,3250000.0,1275585.5825204107,231599.351492316,-98673.61357904738
2025-07-02 03:40:15.947,226041.66666666698,,7833333.333333334,,1966666.666666668,1783333.333333334,1275585.5770824123,231600.72772535996,-98673.52061531646
2025-07-02 03:40:20.948,55208.333333334886,,,7366666.666666664,9566666.666666668,650000.0,1275585.5716446487,231602.10398410913,-98673.42764913954
2025-07-02 03:40:25.947,355208.3333333321,800000.0,,10299999.999999996,5433333.333333332,,1275585.5662074334,231603.4801585239,-98673.33468796255
2025-07-02 03:40:30.948,,2266666.666666666,2233333.333333333,,7433333.333333332,2716666.666666668,1275585.5607703754,231604.85638620544,-98673.24172251072
2025-07-02 03:40:35.948,,266666.66666666605,233333.33333333302,166666.66666666418,,,1275585.5553337159,231606.2325845447,-98673.14875834482
2025-07-02 03:40:40.948,,2333333.333333333,633333.333333333,,11433333.333333336,,1275585.5498972572,231607.6088086347,-98673.05579177599
2025-07-02 03:40:45.948,,,7833333.333333334,,11166666.666666664,,1275585.544461276,231608.98497587524,-98672.96282836271
2025-07-02 03:40:50.948,,,,,9566666.666666668,,1275585.539025362,231610.3612238917,-98672.86985883233
2025-07-02 03:40:55.948,,,4100000.0,966666.6666666642,,,1275585.5335899403,231611.7374150598,-98672.7768924238
2025-07-02 03:41:00.948,251041.66666666605,,3233333.333333333,,8233333.333333332,250000.0,1275585.5281547941,231613.1136044534,-98672.68392548128
2025-07-02 03:41:05.948,,,5700000.0,9233333.333333332,,,1275585.522719896,231614.48981957068,-98672.59095609275
2025-07-02 03:41:10.948,,333333.333333333,1833333.333333333,,,,1275585.517285404,231615.86600536676,-98672.49798805697
2025-07-02 03:41:15.948,,800000.0,,,1833333.333333332,,1275585.5118509955,231617.24224439394,-98672.40501567657
2025-07-02 03:41:20.948,,,,,7300000.0,,1275585.506417253,231618.61837156268,-98672.31205018959
2025-07-02 03:41:25.948,480208.33333333116,,2433333.333333333,,11966666.666666664,3116666.666666668,1275585.5009834606,231619.9946070372,-98672.21907667158
2025-07-02 03:41:30.948,,2133333.333333333,2100000.0,1366666.6666666642,,5783333.333333334,1275585.4955501838,231621.37078566616,-98672.12610636733
2025-07-02 03:41:35.948,,,,,,,1275585.490117229,231622.74696248607,-98672.03313548636
2025-07-02 03:41:40.948,613541.666666666,3200000.0,3166666.666666667,,11166666.666666664,4850000.0,1275585.48468446,231624.12316499345,-98671.94016218849
2025-07-02 03:41:45.948,,,,,,,1275585.4792520937,231625.4993379589,-98671.8471901819
2025-07-02 03:41:50.948,,2533333.333333333,766666.666666667,,,,1275585.4738197902,231626.8755645569,-98671.75421389594
2025-07-02 03:41:55.948,,2000000.0,1966666.666666667,,9433333.333333332,,1275585.4683882128,231628.25170682764,-98671.66124262597
2025-07-02 03:42:00.948,,,,,9700000.0,,1275585.4629566267,231629.6279022819,-98671.56826705666
2025-07-02 03:42:05.948,,3400000.0,233333.33333333302,,11966666.666666664,,1275585.457525503,231631.00406813997,-98671.4752928206
2025-07-02 03:42:10.948,1034374.9999999991,733333.333333333,5966666.666666666,,29433333.333333336,,1275585.4520946485,231632.380231865,-98671.38231799449
2025-07-02 03:42:15.948,,,100000.0,,1966666.666666668,,1275585.4466640884,231633.75639292682,-98671.28934260498
2025-07-02 03:42:20.949,542708.333333333,4133333.333333333,,,15166666.666666664,,1275585.441233824,231635.132580353,-98671.19636482577
2025-07-02 03:42:25.949,,,4566666.666666666,,,1850000.0,1275585.4358037114,231636.5087938933,-98671.10338463006
2025-07-02 03:42:30.949,,2533333.333333333,5966666.666666666,,,3183333.333333334,1275585.4303742,231637.8849233781,-98671.01040939335
2025-07-02 03:42:35.949,96875.00000000093,266666.66666666605,3366666.666666667,3366666.666666664,5566666.666666668,,1275585.4249448301,231639.26110631134,-98670.91742992419
2025-07-02 03:42:40.949,146875.00000000093,5199999.999999999,1966666.666666667,,6233333.333333332,650000.0,1275585.4195158128,231640.63725998203,-98670.82445172477
2025-07-02 03:42:45.949,2180208.333333333,7999999.999999999,7966666.666666666,3233333.3333333284,8500000.0,5050000.0,1275585.4140871593,231642.01341146513,-98670.731472996
2025-07-02 03:42:50.949,9201041.666666668,3466666.666666666,14566666.666666668,57766666.66666667,50366666.66666667,10050000.000000002,1275585.4086587778,231643.38956137502,-98670.63849367574
2025-07-02 03:42:55.949,38259375.0,37066666.66666667,57833333.333333336,224300000.0,181833333.33333334,62916666.666666664,1275585.4032304962,231644.7657645046,-98670.545510103
2025-07-02 03:43:00.949,63176041.66666668,42733333.333333336,78100000.0,356033333.3333333,371700000.0,73583333.33333333,1275585.3978026074,231646.1419383698,-98670.45252780471
2025-07-02 03:43:05.949,51709375.00000001,27400000.0,99833333.33333333,268700000.0,292100000.0,61716666.666666664,1275585.3923753132,231647.51805537875,-98670.359548682
2025-07-02 03:43:10.949,27846874.999999996,13933333.333333332,27300000.0,192700000.0,174900000.0,31183333.333333336,1275585.3869480612,231648.89422567264,-98670.26656526473
2025-07-02 03:43:15.949,5421874.999999999,,3633333.333333333,59766666.66666667,22900000.0,7250000.0,1275585.3815212536,231650.27036660377,-98670.173583164
2025-07-02 03:43:20.949,434375.0,333333.333333333,,4033333.3333333284,3033333.333333332,3850000.0,1275585.3760947168,231651.64650576917,-98670.0806004699
2025-07-02 03:43:25.949,1730208.333333335,666666.666666666,7566666.666666666,6033333.333333328,1433333.333333332,8183333.333333334,1275585.3706685111,231653.0226431426,-98669.98761725909
2025-07-02 03:43:30.949,3713541.666666667,,,37366666.66666666,25700000.0,3116666.666666668,1275585.3652424049,231654.398833757,-98669.89462975645
2025-07-02 03:43:35.949,6221875.000000001,266666.66666666605,3433333.333333333,41766666.66666666,43966666.666666664,11583333.333333334,1275585.3598167817,231655.7749675347,-98669.80164538906
2025-07-02 03:43:40.949,8242708.333333331,,10433333.333333334,48033333.33333333,70100000.0,9183333.333333334,1275585.3543915066,231657.15109951372,-98669.70866046398
2025-07-02 03:43:45.949,3288541.666666669,12266666.666666668,,5499999.999999996,38100000.0,3116666.666666668,1275585.3489663561,231658.5272572543,-98669.61567309307
2025-07-02 03:43:50.949,2851041.666666665,,3633333.333333333,4299999.999999996,42233333.333333336,716666.6666666679,1275585.3435417295,231659.90338564455,-98669.52268708812
2025-07-02 03:43:55.949,2076041.6666666688,4066666.666666667,2300000.0,2433333.3333333284,7966666.666666668,,1275585.3381171233,231661.27956729368,-98669.42969675601
2025-07-02 03:44:00.949,1863541.666666665,3866666.666666666,5500000.0,8433333.333333328,17300000.0,983333.333333334,1275585.332693279,231662.65563704207,-98669.33671328437
2025-07-02 03:44:05.949,163541.66666666605,,7100000.0,,20366666.666666664,,1275585.3272693367,231664.03181511868,-98669.24372184504
2025-07-02 03:44:10.949,234374.99999999814,1866666.666666666,233333.33333333302,,12100000.0,,1275585.3218458148,231665.4079363621,-98669.1507335311
2025-07-02 03:44:15.950,367708.33333333116,4066666.666666667,633333.333333333,,,2916666.666666668,1275585.3164227465,231666.78405577294,-98669.05774470663
